miRNA,abs_coef
hsa-mir-892c,0.007081398671427757
hsa-mir-3142,0.0062944828544251015
hsa-mir-6803,0.006135363396581569
hsa-mir-4476,0.005696210240309689
hsa-mir-548y,0.002773498885861234
hsa-mir-4789,0.0006399895803667742
hsa-mir-6757,0.0
hsa-mir-526b,0.0
hsa-mir-4748,0.0
hsa-mir-597,0.0
hsa-mir-5589,0.0
hsa-mir-6875,0.0
hsa-mir-1303,0.0
hsa-mir-449a,0.0
hsa-mir-6786,0.0
hsa-mir-3150a,0.0
hsa-mir-4640,0.0
hsa-mir-6856,0.0
hsa-mir-548ba,0.0
hsa-mir-7109,0.0
hsa-mir-4646,0.0
hsa-mir-3162,0.0
hsa-mir-1251,0.0
hsa-mir-611,0.0
hsa-mir-3914-1,0.0
hsa-mir-549a,0.0
hsa-mir-1182,0.0
hsa-mir-4647,0.0
hsa-mir-3661,0.0
hsa-mir-148b,0.0
hsa-mir-410,0.0
hsa-mir-431,0.0
hsa-mir-3921,0.0
hsa-mir-6816,0.0
hsa-mir-6129,0.0
hsa-mir-7106,0.0
hsa-mir-4505,0.0
hsa-mir-6868,0.0
hsa-mir-4525,0.0
hsa-mir-4453,0.0
hsa-mir-3181,0.0
hsa-mir-4517,0.0
hsa-mir-320e,0.0
hsa-mir-548n,0.0
hsa-mir-4699,0.0
hsa-mir-4487,0.0
hsa-mir-1283-2,0.0
hsa-mir-4798,0.0
hsa-mir-4673,0.0
hsa-mir-4759,0.0
hsa-mir-526a-1,0.0
hsa-mir-1185-2,0.0
hsa-mir-3929,0.0
hsa-mir-4787,0.0
hsa-mir-622,0.0
hsa-mir-6886,0.0
hsa-mir-6782,0.0
hsa-mir-2117,0.0
hsa-mir-5585,0.0
hsa-mir-6883,0.0
hsa-mir-124-2,0.0
hsa-mir-3684,0.0
hsa-mir-550b-2,0.0
hsa-mir-374c,0.0
hsa-mir-3658,0.0
hsa-mir-4752,0.0
hsa-mir-4766,0.0
hsa-mir-4650-1,0.0
hsa-mir-4636,0.0
hsa-mir-5004,0.0
hsa-mir-1273h,0.0
hsa-mir-548ai,0.0
hsa-mir-29c,0.0
hsa-mir-135a-1,0.0
hsa-mir-4762,0.0
hsa-mir-4491,0.0
hsa-mir-514a-3,0.0
hsa-mir-4457,0.0
hsa-mir-6715a,0.0
hsa-mir-579,0.0
hsa-mir-4727,0.0
hsa-mir-138-1,0.0
hsa-mir-6829,0.0
hsa-mir-1269a,0.0
hsa-mir-548aj-1,0.0
hsa-mir-922,0.0
hsa-mir-2278,0.0
hsa-mir-4772,0.0
hsa-mir-570,0.0
hsa-mir-5683,0.0
hsa-mir-338,0.0
hsa-mir-450a-2,0.0
hsa-mir-627,0.0
hsa-mir-616,0.0
hsa-mir-1910,0.0
hsa-mir-580,0.0
hsa-mir-188,0.0
hsa-mir-5003,0.0
hsa-mir-651,0.0
hsa-mir-6507,0.0
hsa-mir-6861,0.0
hsa-mir-3911,0.0
hsa-mir-4758,0.0
hsa-mir-3918,0.0
hsa-mir-548au,0.0
hsa-mir-876,0.0
hsa-mir-6737,0.0
hsa-mir-6754,0.0
hsa-mir-3155b,0.0
hsa-mir-1264,0.0
hsa-mir-6748,0.0
hsa-mir-3115,0.0
hsa-mir-466,0.0
hsa-mir-6756,0.0
hsa-mir-4435-2,0.0
hsa-mir-6805,0.0
hsa-mir-606,0.0
hsa-mir-3943,0.0
hsa-mir-4315-2,0.0
hsa-mir-4782,0.0
hsa-mir-4513,0.0
hsa-mir-1283-1,0.0
hsa-mir-4790,0.0
hsa-mir-3197,0.0
hsa-mir-7844,0.0
hsa-mir-888,0.0
hsa-mir-1250,0.0
hsa-mir-523,0.0
hsa-mir-650,0.0
hsa-mir-6790,0.0
hsa-mir-181d,0.0
hsa-mir-4737,0.0
hsa-mir-7157,0.0
hsa-mir-524,0.0
hsa-mir-6801,0.0
hsa-mir-3915,0.0
hsa-mir-1281,0.0
hsa-mir-4528,0.0
hsa-mir-6884,0.0
hsa-mir-3156-1,0.0
hsa-mir-609,0.0
hsa-mir-548f-1,0.0
hsa-mir-4650-2,0.0
hsa-mir-1231,0.0
hsa-mir-647,0.0
hsa-mir-875,0.0
hsa-mir-4713,0.0
hsa-mir-4792,0.0
hsa-mir-6809,0.0
hsa-mir-4310,0.0
hsa-mir-509-2,0.0
hsa-mir-8072,0.0
hsa-mir-374b,0.0
hsa-mir-6769a,0.0
hsa-mir-874,0.0
hsa-mir-518b,0.0
hsa-mir-6751,0.0
hsa-mir-3672,0.0
hsa-mir-542,0.0
hsa-mir-548ab,0.0
hsa-mir-9-1,0.0
hsa-mir-4715,0.0
hsa-mir-6858,0.0
hsa-mir-1257,0.0
hsa-mir-320d-1,0.0
hsa-mir-323a,0.0
hsa-mir-329-1,0.0
hsa-mir-556,0.0
hsa-mir-496,0.0
hsa-mir-495,0.0
hsa-mir-4803,0.0
hsa-mir-339,0.0
hsa-mir-1307,0.0
hsa-mir-1295a,0.0
hsa-mir-4708,0.0
hsa-mir-132,0.0
hsa-mir-7112,0.0
hsa-mir-5194,0.0
hsa-mir-7850,0.0
hsa-mir-3916,0.0
hsa-mir-938,0.0
hsa-mir-329-2,0.0
hsa-mir-6800,0.0
hsa-mir-6874,0.0
hsa-mir-6741,0.0
hsa-mir-3139,0.0
hsa-mir-3184,0.0
hsa-mir-7846,0.0
hsa-mir-4482,0.0
hsa-mir-449b,0.0
hsa-mir-5094,0.0
hsa-mir-1293,0.0
hsa-mir-499b,0.0
hsa-mir-3156-3,0.0
hsa-mir-4721,0.0
hsa-mir-518c,0.0
hsa-mir-4773-1,0.0
hsa-mir-3168,0.0
hsa-mir-140,0.0
hsa-mir-5687,0.0
hsa-mir-4522,0.0
hsa-mir-452,0.0
hsa-mir-642a,0.0
hsa-mir-3143,0.0
hsa-mir-182,0.0
hsa-mir-548t,0.0
hsa-mir-5587,0.0
hsa-mir-761,0.0
hsa-mir-4704,0.0
hsa-mir-5580,0.0
hsa-mir-4639,0.0
hsa-mir-1908,0.0
hsa-mir-4769,0.0
hsa-mir-544a,0.0
hsa-mir-6729,0.0
hsa-mir-3159,0.0
hsa-mir-548q,0.0
hsa-mir-4743,0.0
hsa-mir-6763,0.0
hsa-mir-4733,0.0
hsa-mir-4466,0.0
hsa-mir-4764,0.0
hsa-mir-6844,0.0
hsa-mir-6789,0.0
hsa-mir-6833,0.0
hsa-mir-6778,0.0
hsa-mir-3120,0.0
hsa-mir-3688-1,0.0
hsa-mir-3182,0.0
hsa-mir-6738,0.0
hsa-mir-6796,0.0
hsa-mir-548ao,0.0
hsa-mir-3923,0.0
hsa-mir-3663,0.0
hsa-mir-4682,0.0
hsa-mir-5188,0.0
hsa-mir-7113,0.0
hsa-mir-4685,0.0
hsa-mir-498,0.0
hsa-mir-503,0.0
hsa-mir-1275,0.0
hsa-mir-4425,0.0
hsa-mir-4420,0.0
hsa-mir-3656,0.0
hsa-mir-512-2,0.0
hsa-mir-6781,0.0
hsa-mir-6807,0.0
hsa-mir-6730,0.0
hsa-mir-6770-1,0.0
hsa-mir-5091,0.0
hsa-mir-219b,0.0
hsa-mir-1291,0.0
hsa-mir-4435-1,0.0
hsa-mir-3689a,0.0
hsa-mir-628,0.0
hsa-mir-3195,0.0
hsa-mir-632,0.0
hsa-mir-3176,0.0
hsa-mir-4478,0.0
hsa-mir-4656,0.0
hsa-mir-5696,0.0
hsa-mir-767,0.0
hsa-mir-6510,0.0
hsa-mir-7-2,0.0
hsa-mir-6125,0.0
hsa-mir-509-3,0.0
hsa-mir-4683,0.0
hsa-mir-2114,0.0
hsa-mir-106a,0.0
hsa-mir-6515,0.0
hsa-mir-7854,0.0
hsa-mir-3150b,0.0
hsa-mir-543,0.0
hsa-mir-576,0.0
hsa-mir-4687,0.0
hsa-mir-5684,0.0
hsa-mir-6859-4,0.0
hsa-mir-625,0.0
hsa-mir-1285-1,0.0
hsa-mir-133a-2,0.0
hsa-mir-2115,0.0
hsa-mir-4800,0.0
hsa-mir-128-1,0.0
hsa-let-7a-2,0.0
hsa-mir-98,0.0
hsa-mir-939,0.0
hsa-mir-5698,0.0
hsa-mir-4753,0.0
hsa-mir-1914,0.0
hsa-mir-7851,0.0
hsa-mir-552,0.0
hsa-mir-517a,0.0
hsa-mir-380,0.0
hsa-mir-196b,0.0
hsa-mir-20b,0.0
hsa-mir-3609,0.0
hsa-mir-656,0.0
hsa-mir-378f,0.0
hsa-mir-371a,0.0
hsa-mir-101-1,0.0
hsa-mir-6864,0.0
hsa-mir-3675,0.0
hsa-mir-490,0.0
hsa-mir-4467,0.0
hsa-mir-548aq,0.0
hsa-mir-5682,0.0
hsa-mir-124-3,0.0
hsa-mir-423,0.0
hsa-mir-3621,0.0
hsa-mir-3909,0.0
hsa-mir-6516,0.0
hsa-mir-139,0.0
hsa-mir-6771,0.0
hsa-mir-507,0.0
hsa-mir-933,0.0
hsa-mir-4464,0.0
hsa-mir-6500,0.0
hsa-mir-631,0.0
hsa-mir-548x-2,0.0
hsa-mir-4530,0.0
hsa-mir-3920,0.0
hsa-mir-548ag-1,0.0
hsa-mir-4659b,0.0
hsa-mir-7843,0.0
hsa-mir-424,0.0
hsa-mir-125a,0.0
hsa-mir-4444-1,0.0
hsa-mir-6728,0.0
hsa-mir-6808,0.0
hsa-mir-1-1,0.0
hsa-mir-7151,0.0
hsa-mir-553,0.0
hsa-mir-6794,0.0
hsa-mir-506,0.0
hsa-mir-4527,0.0
hsa-mir-518e,0.0
hsa-mir-376c,0.0
hsa-mir-6774,0.0
hsa-mir-3618,0.0
hsa-mir-29b-2,0.0
hsa-mir-378d-1,0.0
hsa-mir-4763,0.0
hsa-mir-2909,0.0
hsa-mir-7108,0.0
hsa-mir-107,0.0
hsa-mir-9-3,0.0
hsa-mir-92b,0.0
hsa-mir-6821,0.0
hsa-mir-30d,0.0
hsa-mir-6081,0.0
hsa-mir-1290,0.0
hsa-mir-3913-1,0.0
hsa-mir-515-2,0.0
hsa-mir-6761,0.0
hsa-mir-3680-1,0.0
hsa-mir-3137,0.0
hsa-mir-936,0.0
hsa-mir-6797,0.0
hsa-mir-6793,0.0
hsa-mir-6827,0.0
hsa-mir-3945,0.0
hsa-mir-7114,0.0
hsa-mir-7110,0.0
hsa-mir-3689e,0.0
hsa-mir-3680-2,0.0
hsa-mir-6773,0.0
hsa-mir-3652,0.0
hsa-mir-518f,0.0
hsa-mir-5189,0.0
hsa-mir-3937,0.0
hsa-mir-6073,0.0
hsa-mir-4523,0.0
hsa-mir-4771-2,0.0
hsa-mir-4451,0.0
hsa-mir-7973-2,0.0
hsa-mir-4437,0.0
hsa-mir-4736,0.0
hsa-mir-4633,0.0
hsa-mir-135b,0.0
hsa-mir-6845,0.0
hsa-mir-3194,0.0
hsa-mir-5707,0.0
hsa-mir-548ak,0.0
hsa-mir-4651,0.0
hsa-mir-6847,0.0
hsa-mir-6811,0.0
hsa-mir-3136,0.0
hsa-mir-4678,0.0
hsa-mir-4760,0.0
hsa-mir-6849,0.0
hsa-mir-4657,0.0
hsa-mir-4679-1,0.0
hsa-mir-4729,0.0
hsa-mir-224,0.0
hsa-mir-205,0.0
hsa-mir-7156,0.0
hsa-mir-222,0.0
hsa-mir-144,0.0
hsa-mir-3193,0.0
hsa-mir-4498,0.0
hsa-mir-941-1,0.0
hsa-mir-4738,0.0
hsa-mir-548ag-2,0.0
hsa-mir-4717,0.0
hsa-mir-3199-1,0.0
hsa-mir-3116-1,0.0
hsa-mir-6839,0.0
hsa-mir-4502,0.0
hsa-mir-6734,0.0
hsa-mir-4449,0.0
hsa-mir-449c,0.0
hsa-mir-520g,0.0
hsa-mir-1184-1,0.0
hsa-mir-1185-1,0.0
hsa-mir-513a-1,0.0
hsa-mir-4679-2,0.0
hsa-mir-4709,0.0
hsa-mir-4771-1,0.0
hsa-mir-4473,0.0
hsa-mir-602,0.0
hsa-mir-4536-2,0.0
hsa-mir-4741,0.0
hsa-mir-525,0.0
hsa-mir-4675,0.0
hsa-mir-6798,0.0
hsa-mir-3938,0.0
hsa-mir-6503,0.0
hsa-mir-5690,0.0
hsa-mir-4701,0.0
hsa-mir-3691,0.0
hsa-mir-4756,0.0
hsa-mir-4259,0.0
hsa-mir-1260a,0.0
hsa-mir-3617,0.0
hsa-mir-1911,0.0
hsa-mir-216a,0.0
hsa-mir-7702,0.0
hsa-mir-5009,0.0
hsa-mir-5001,0.0
hsa-mir-3605,0.0
hsa-mir-301b,0.0
hsa-mir-3127,0.0
hsa-mir-4671,0.0
hsa-mir-4732,0.0
hsa-let-7c,0.0
hsa-mir-1226,0.0
hsa-mir-5706,0.0
hsa-mir-4688,0.0
hsa-mir-4469,0.0
hsa-mir-320c-2,0.0
hsa-mir-6826,0.0
hsa-mir-765,0.0
hsa-mir-891b,0.0
hsa-mir-3662,0.0
hsa-mir-1255a,0.0
hsa-mir-6746,0.0
hsa-mir-5008,0.0
hsa-mir-206,0.0
hsa-mir-4700,0.0
hsa-mir-1197,0.0
hsa-mir-2355,0.0
hsa-mir-516b-2,0.0
hsa-mir-4479,0.0
hsa-mir-624,0.0
hsa-mir-758,0.0
hsa-mir-935,0.0
hsa-mir-520c,0.0
hsa-mir-937,0.0
hsa-let-7b,0.0
hsa-let-7e,0.0
hsa-mir-519d,0.0
hsa-mir-548b,0.0
hsa-mir-106b,0.0
hsa-mir-4632,0.0
hsa-mir-6132,0.0
hsa-mir-676,0.0
