miRNA,mean_expression
hsa-mir-6506,0.11731658781362009
hsa-mir-7845,0.11682918279569893
hsa-mir-1293,0.11675005376344086
hsa-mir-4525,0.1166838494623656
hsa-mir-6741,0.11629939068100359
hsa-mir-4657,0.11506935125448028
hsa-mir-6884,0.11348406093189965
hsa-mir-597,0.11314643727598565
hsa-mir-520f,0.11237613978494623
hsa-mir-6850,0.1112012759856631
hsa-mir-514b,0.11074551254480287
hsa-mir-6851,0.11073410394265233
hsa-mir-23c,0.11033479928315412
hsa-mir-6515,0.11018314336917565
hsa-mir-1283-1,0.10950856272401434
hsa-mir-548ao,0.10913345878136199
hsa-mir-4536-1,0.10883629032258064
hsa-mir-6769a,0.1087118817204301
hsa-mir-6750,0.10850410752688172
hsa-mir-7976,0.10845463082437276
hsa-mir-4705,0.10808325448028674
hsa-mir-4519,0.10767468100358422
hsa-mir-612,0.10718760931899642
hsa-mir-4733,0.10715574551971327
hsa-mir-1260b,0.10708786738351256
hsa-mir-4482,0.10627648028673833
hsa-mir-588,0.10450673476702509
hsa-mir-3143,0.10429341218637994
hsa-mir-4492,0.104268770609319
hsa-mir-4749,0.10272273835125448
hsa-mir-4754,0.10162541218637994
hsa-mir-6888,0.10094613620071685
hsa-mir-4691,0.1007781182795699
hsa-mir-520d,0.10011250896057348
hsa-mir-4529,0.09958813978494624
hsa-mir-6739,0.09933150537634408
hsa-mir-4701,0.09803916487455197
hsa-mir-6746,0.0979449211469534
hsa-mir-6855,0.09778067025089605
hsa-mir-4755,0.09776637992831541
hsa-mir-4690,0.09771134050179212
hsa-mir-4654,0.09668374551971326
hsa-mir-6774,0.09653764874551972
hsa-mir-3198-2,0.096459
hsa-mir-4775,0.09636920430107528
hsa-mir-7641-1,0.09575987096774194
hsa-mir-6766,0.09540717562724016
hsa-mir-3126,0.09497756272401434
hsa-mir-6779,0.09476111827956989
hsa-mir-1197,0.09467679211469535
hsa-mir-600,0.09363182078853047
hsa-mir-5582,0.09312167383512544
hsa-mir-4773-2,0.09174878136200716
hsa-mir-3189,0.09027043727598567
hsa-mir-3618,0.08956167741935485
hsa-mir-507,0.0889389211469534
hsa-mir-6826,0.0887321218637993
hsa-mir-7844,0.08849714695340502
hsa-mir-6754,0.08800221863799282
hsa-mir-7152,0.0879823476702509
hsa-mir-6717,0.0870474623655914
hsa-mir-6810,0.08680536917562724
hsa-mir-4526,0.08677281003584231
hsa-mir-4773-1,0.08579961290322581
hsa-mir-518a-1,0.08577655555555555
hsa-mir-548l,0.08534474193548387
hsa-mir-519c,0.08531513261648746
hsa-mir-1915,0.08482049462365591
hsa-mir-4700,0.08415632616487455
hsa-mir-6825,0.08399367741935483
hsa-mir-6827,0.0828037311827957
hsa-mir-3145,0.08245543369175627
hsa-mir-4515,0.08144331899641578
hsa-mir-3177,0.08077438351254482
hsa-mir-6834,0.0805947347670251
hsa-mir-3138,0.08053236559139786
hsa-mir-4743,0.08028159856630825
hsa-mir-6805,0.08027380286738352
hsa-mir-4789,0.08024491397849463
hsa-mir-544a,0.08017562007168458
hsa-mir-6878,0.08016218637992832
hsa-mir-1227,0.0797384157706093
hsa-mir-6812,0.07973198924731183
hsa-mir-6731,0.07921320788530466
hsa-mir-3936,0.07882995698924732
hsa-mir-4517,0.07877678494623655
hsa-mir-3611,0.07857775985663082
hsa-mir-770,0.07841369892473118
hsa-mir-1237,0.07810845161290324
hsa-mir-548az,0.07775025448028673
hsa-mir-7641-2,0.07761810752688172
hsa-mir-515-2,0.07754989247311829
hsa-mir-3939,0.07721917204301075
hsa-mir-520e,0.0767349641577061
hsa-mir-3137,0.07670553046594983
hsa-mir-3155a,0.07651499641577061
hsa-mir-1911,0.0765093046594982
hsa-mir-4736,0.07644270967741935
hsa-mir-6087,0.07625113261648744
hsa-mir-4431,0.0761752724014337
hsa-mir-6715b,0.07597194265232975
hsa-mir-5588,0.07558614695340501
hsa-mir-6132,0.07466450537634409
hsa-mir-668,0.07347626164874553
hsa-mir-4785,0.07345917562724015
hsa-mir-4421,0.07328414336917563
hsa-mir-6887,0.07240428673835125
hsa-mir-373,0.07233270967741935
hsa-mir-4422,0.07233007526881721
hsa-mir-578,0.07210733691756273
hsa-mir-516b-1,0.07148258781362006
hsa-mir-6814,0.07128612903225806
hsa-mir-6742,0.07093932258064516
hsa-mir-3192,0.07068818996415771
hsa-mir-4723,0.07040919713261648
hsa-mir-6736,0.07037229390681005
hsa-mir-5685,0.07031543010752689
hsa-mir-4699,0.07002005734767025
hsa-mir-516b-2,0.0698946487455197
hsa-mir-3910-2,0.06949327598566309
hsa-mir-4740,0.06930276344086021
hsa-mir-3166,0.06927598566308243
hsa-mir-7114,0.06925355555555555
hsa-mir-6751,0.06907970967741936
hsa-mir-4716,0.06832712544802867
hsa-mir-4479,0.06817061648745519
hsa-mir-3679,0.0680856129032258
hsa-mir-520c,0.06776051254480286
hsa-mir-521-1,0.06636002508960574
hsa-mir-6735,0.06618793548387097
hsa-mir-515-1,0.06607548387096775
hsa-mir-548ay,0.06572743369175627
hsa-mir-517c,0.06545697491039426
hsa-mir-4768,0.06539793906810036
hsa-mir-943,0.06523529032258064
hsa-mir-3154,0.064864229390681
hsa-mir-4647,0.06485346236559139
hsa-mir-3910-1,0.06472970250896058
hsa-mir-4793,0.06439044802867384
hsa-mir-4717,0.06405507168458782
hsa-mir-6758,0.0631315376344086
hsa-mir-4782,0.06291219713261649
hsa-mir-6780b,0.0627184265232975
hsa-mir-4759,0.06243928673835125
hsa-mir-1256,0.06214605376344086
hsa-mir-4796,0.061743663082437276
hsa-mir-4697,0.06127686021505376
hsa-mir-4795,0.06124695698924732
hsa-mir-6738,0.061043659498207885
hsa-mir-6880,0.060934612903225806
hsa-mir-7158,0.06027216487455197
hsa-mir-3622b,0.05993883154121863
hsa-mir-4666a,0.05960900358422939
hsa-mir-6870,0.05960750179211469
hsa-mir-876,0.05928721863799283
hsa-mir-3124,0.05926865949820788
hsa-mir-6740,0.058547634408602146
hsa-mir-4533,0.058292290322580646
hsa-mir-6729,0.057934017921146955
hsa-mir-3144,0.05766953405017921
hsa-mir-4757,0.057638835125448026
hsa-mir-3149,0.057428860215053765
hsa-mir-3115,0.0572063440860215
hsa-mir-6782,0.056803315412186375
hsa-mir-6757,0.05667968100358423
hsa-mir-5009,0.056677154121863804
hsa-mir-216b,0.05624007168458781
hsa-mir-4646,0.05608133333333333
hsa-mir-4639,0.055641831541218635
hsa-mir-4670,0.05548726523297491
hsa-mir-492,0.05526906810035842
hsa-mir-3617,0.0548798853046595
hsa-mir-3202-2,0.05421602150537635
hsa-mir-513a-2,0.05415735842293907
hsa-mir-3927,0.053827999999999994
hsa-mir-5682,0.053260222222222216
hsa-mir-599,0.05295475627240144
hsa-mir-1298,0.05248127956989247
hsa-mir-6839,0.0523569641577061
hsa-mir-1243,0.052319387096774195
hsa-mir-513a-1,0.05226817204301075
hsa-mir-1252,0.05197063082437276
hsa-mir-6858,0.051893
hsa-mir-6853,0.051778620071684586
hsa-mir-4433b,0.05158002508960573
hsa-mir-4739,0.051408448028673843
hsa-mir-6749,0.05120567741935485
hsa-mir-6795,0.05120127598566308
hsa-mir-6821,0.05064681720430108
hsa-mir-4667,0.050460372759856625
hsa-mir-4684,0.04999751971326164
hsa-mir-513b,0.04952408243727598
hsa-mir-4659a,0.04905740860215054
hsa-mir-4731,0.04904532258064516
hsa-mir-6743,0.04902959856630824
hsa-mir-6804,0.04878905017921147
hsa-mir-6784,0.04876456272401434
hsa-mir-5188,0.04866536200716846
hsa-mir-6767,0.0481786559139785
hsa-mir-6824,0.04786787813620072
hsa-mir-6822,0.04773048745519713
hsa-mir-6727,0.04771817562724014
hsa-mir-6772,0.04767218637992832
hsa-mir-4306,0.04766294623655913
hsa-mir-4487,0.04725577777777778
hsa-mir-2278,0.04715083154121864
hsa-mir-7113,0.0470606559139785
hsa-mir-4710,0.04641965949820788
hsa-mir-2117,0.04633036200716846
hsa-mir-1909,0.04624850537634408
hsa-mir-1278,0.04623925089605735
hsa-mir-3650,0.046220107526881715
hsa-mir-1225,0.04608379928315412
hsa-mir-3681,0.04599107885304659
hsa-mir-6840,0.04584352329749104
hsa-mir-6796,0.045673293906810034
hsa-mir-4752,0.045274182795698927
hsa-mir-1273h,0.04454716487455197
hsa-mir-7151,0.044465849462365585
hsa-mir-6811,0.04445903225806452
hsa-mir-3183,0.04430411827956989
hsa-mir-548ba,0.04422444086021505
hsa-mir-548at,0.04420473476702509
hsa-mir-3688-1,0.043954648745519714
hsa-mir-6813,0.04370756272401433
hsa-mir-6505,0.04364833333333333
hsa-mir-7703,0.043524573476702515
hsa-mir-5094,0.04340970609318996
hsa-mir-6871,0.04333984946236559
hsa-mir-4734,0.043197050179211466
hsa-mir-1236,0.04312624731182795
hsa-mir-4433a,0.043094623655913974
hsa-mir-6846,0.043089261648745526
hsa-mir-6883,0.042932792114695334
hsa-mir-1245b,0.042898028673835124
hsa-mir-490,0.04276184946236559
hsa-mir-6786,0.042184562724014336
hsa-mir-548ai,0.04217615053763441
hsa-mir-3131,0.04214427240143369
hsa-mir-892a,0.04208300716845878
hsa-mir-564,0.041922114695340504
hsa-mir-5087,0.04178092114695341
hsa-mir-1285-1,0.04168309677419355
hsa-mir-499b,0.041617627240143375
hsa-mir-4254,0.04159828315412187
hsa-mir-519b,0.04149408243727598
hsa-mir-4713,0.040984838709677424
hsa-mir-611,0.040602060931899636
hsa-mir-3132,0.04056345161290322
hsa-mir-6775,0.0402588458781362
hsa-mir-4767,0.04016488888888889
hsa-mir-5580,0.04014344802867384
hsa-mir-7161,0.03988395340501792
hsa-mir-3133,0.0395441541218638
hsa-mir-6809,0.03944158422939068
hsa-mir-4511,0.039314845878136204
hsa-mir-3125,0.03880736917562724
hsa-mir-6801,0.03837044086021506
hsa-mir-6799,0.03822565949820789
hsa-mir-6769b,0.03820393906810036
hsa-mir-3139,0.038135544802867384
hsa-mir-5006,0.03796751971326165
hsa-mir-1908,0.03758593189964158
hsa-mir-4678,0.03726154838709678
hsa-mir-4804,0.03688241218637992
hsa-mir-1246,0.03683306451612904
hsa-mir-6776,0.03621264516129032
hsa-mir-371b,0.03605928673835126
hsa-mir-4435-1,0.035636107526881726
hsa-mir-6845,0.035536480286738344
hsa-mir-548n,0.03553436200716846
hsa-mir-524,0.03551302867383512
hsa-mir-4419b,0.035479974910394264
hsa-mir-6763,0.035292731182795696
hsa-mir-4715,0.035154179211469544
hsa-mir-6866,0.03501246953405018
hsa-mir-4794,0.03499422580645161
hsa-mir-4748,0.034442172043010755
hsa-mir-7850,0.03443681720430108
hsa-mir-4494,0.03429351971326165
hsa-mir-6856,0.03422656272401434
hsa-mir-3943,0.03415707526881721
hsa-mir-4771-2,0.0340077311827957
hsa-mir-1303,0.03389004659498208
hsa-mir-548al,0.033859802867383514
hsa-mir-521-2,0.033211222222222225
hsa-mir-6504,0.03314631541218638
hsa-mir-3202-1,0.03300082078853046
hsa-mir-642b,0.03294564157706093
hsa-mir-6800,0.03293556989247312
hsa-mir-4747,0.03252462365591398
hsa-mir-3660,0.03249067741935484
hsa-mir-548x,0.03222600358422939
hsa-mir-4648,0.03218916129032258
hsa-mir-555,0.03207004301075269
hsa-mir-7109,0.0320303476702509
hsa-mir-3929,0.03202648745519713
hsa-mir-6829,0.031936050179211466
hsa-mir-3146,0.03189860573476702
hsa-mir-4651,0.03157215770609319
hsa-mir-371a,0.03137354838709677
hsa-mir-3198-1,0.03134812903225807
hsa-mir-6756,0.031114999999999997
hsa-mir-6817,0.031112498207885305
hsa-mir-4505,0.031035580645161286
hsa-mir-3164,0.03099073835125448
hsa-mir-4425,0.030756842293906815
hsa-mir-4730,0.030686218637992826
hsa-mir-3945,0.030619172043010755
hsa-mir-938,0.030203498207885305
hsa-mir-5702,0.03003105376344086
hsa-mir-4662b,0.029623555555555556
hsa-mir-6849,0.02947390681003585
hsa-mir-4489,0.029248480286738356
hsa-mir-6847,0.02919864157706093
hsa-mir-4669,0.028930025089605734
hsa-mir-4435-2,0.02887555555555556
hsa-mir-523,0.0288336164874552
hsa-mir-4641,0.02883231899641577
hsa-mir-3175,0.02879766308243728
hsa-mir-614,0.028379100358422938
hsa-mir-572,0.028203204301075268
hsa-mir-3918,0.028078254480286734
hsa-mir-6838,0.027679394265232974
hsa-mir-4750,0.027628867383512543
hsa-mir-1265,0.027549763440860218
hsa-mir-6721,0.027028942652329746
hsa-mir-6886,0.02685938709677419
hsa-mir-3688-2,0.026858612903225804
hsa-mir-1539,0.02665589247311828
hsa-mir-4474,0.02665412186379928
hsa-mir-548a-3,0.026415139784946234
hsa-mir-3165,0.026230283154121865
hsa-mir-3529,0.02593974193548387
hsa-mir-4703,0.025850100358422938
hsa-mir-4770,0.02560807885304659
hsa-mir-6794,0.025133229390681005
hsa-mir-3195,0.02510237992831541
hsa-mir-3128,0.02486206451612903
hsa-mir-4735,0.024350351254480283
hsa-mir-6836,0.024300168458781364
hsa-mir-1286,0.024193505376344085
hsa-mir-3180-4,0.02417603584229391
hsa-mir-3182,0.024062666666666666
hsa-mir-4712,0.023951387096774194
hsa-mir-3606,0.02391195340501792
hsa-mir-2467,0.02383398924731183
hsa-mir-1231,0.02374068458781362
hsa-mir-1289-1,0.023618587813620074
hsa-mir-6732,0.02354254838709677
hsa-mir-3186,0.023372806451612903
hsa-mir-3181,0.02323290681003584
hsa-mir-4420,0.02314751254480287
hsa-mir-6785,0.02309224731182796
hsa-mir-544b,0.02295901075268817
hsa-mir-1913,0.02235562724014337
hsa-mir-3914-2,0.02229858064516129
hsa-mir-3116-1,0.022131483870967743
hsa-mir-498,0.02210878494623656
hsa-mir-5681a,0.021880358422939068
hsa-mir-6780a,0.021696978494623653
hsa-mir-6862-1,0.021454752688172044
hsa-mir-6778,0.020932154121863798
hsa-mir-198,0.020909057347670252
hsa-mir-1238,0.020856587813620073
hsa-mir-550b-1,0.020713297491039426
hsa-mir-4771-1,0.020408577060931903
hsa-mir-548ar,0.02032184946236559
hsa-mir-378i,0.020048272401433694
hsa-mir-5693,0.01996705734767025
hsa-mir-3116-2,0.019963351254480285
hsa-mir-4751,0.01990691039426523
hsa-mir-4792,0.019849136200716846
hsa-mir-4706,0.0198106523297491
hsa-mir-7157,0.019780143369175628
hsa-mir-6792,0.019726684587813622
hsa-mir-378f,0.01970995340501792
hsa-mir-5697,0.019703702508960575
hsa-mir-6830,0.01962710752688172
hsa-mir-3937,0.01942359139784946
hsa-mir-4457,0.01917868458781362
hsa-mir-662,0.019176695340501794
hsa-mir-4671,0.019074759856630825
hsa-mir-4679-2,0.019014365591397853
hsa-mir-891b,0.019002394265232977
hsa-mir-5190,0.01897278494623656
hsa-mir-4512,0.01871969534050179
hsa-mir-2682,0.018666971326164877
hsa-mir-4689,0.018636437275985667
hsa-mir-3692,0.01852247311827957
hsa-mir-302a,0.01848920071684588
hsa-mir-4430,0.018473741935483873
hsa-mir-5088,0.018462336917562723
hsa-mir-1257,0.01841252688172043
hsa-mir-4695,0.018307971326164872
hsa-mir-4764,0.018206824372759854
hsa-mir-4673,0.018195394265232975
hsa-mir-6789,0.018110634408602146
hsa-mir-3925,0.01792336559139785
hsa-mir-4720,0.01785956989247312
hsa-mir-1193,0.017781329749103944
hsa-mir-2681,0.01745174551971326
hsa-mir-4708,0.017232695340501793
hsa-mir-4744,0.01705008960573477
hsa-mir-4643,0.016936541218637993
hsa-mir-519e,0.016868960573476706
hsa-mir-4644,0.016822784946236558
hsa-mir-6848,0.016801734767025088
hsa-mir-6890,0.01679410035842294
hsa-mir-3121,0.016596573476702507
hsa-mir-4284,0.016493881720430103
hsa-mir-4633,0.016471290322580646
hsa-mir-4653,0.016406
hsa-mir-6753,0.016334498207885306
hsa-mir-603,0.016121974910394264
hsa-mir-670,0.01610558422939068
hsa-mir-3914-1,0.016004243727598566
hsa-mir-5584,0.015977534050179213
hsa-mir-3658,0.015964455197132615
hsa-mir-6873,0.015964129032258065
hsa-mir-6787,0.015817652329749105
hsa-mir-6816,0.015497763440860216
hsa-mir-4779,0.015485867383512545
hsa-mir-3160-2,0.015356584229390683
hsa-mir-4783,0.015268405017921146
hsa-mir-3160-1,0.015058612903225807
hsa-mir-3916,0.014972659498207886
hsa-mir-6771,0.014928114695340503
hsa-mir-1302-3,0.014900512544802865
hsa-mir-3656,0.01487094623655914
hsa-mir-5196,0.014825802867383513
hsa-mir-4799,0.01458589247311828
hsa-mir-4679-1,0.01444006093189964
hsa-mir-4692,0.014407254480286739
hsa-mir-4466,0.014134014336917562
hsa-mir-4427,0.01401278136200717
hsa-mir-3591,0.013973326164874553
hsa-mir-4496,0.013743519713261649
hsa-mir-6791,0.013689627240143368
hsa-mir-6768,0.013688713261648744
hsa-mir-6889,0.01367885304659498
hsa-mir-4682,0.013514673835125448
hsa-mir-3120,0.013499519713261647
hsa-mir-4798,0.013461333333333334
hsa-mir-4448,0.013398197132616488
hsa-mir-3907,0.01337962724014337
hsa-mir-7111,0.013362
hsa-mir-6073,0.013295881720430107
hsa-mir-3612,0.013139573476702509
hsa-mir-3661,0.013108810035842293
hsa-mir-4518,0.012957293906810037
hsa-mir-3159,0.012952229390681004
hsa-mir-6881,0.012943405017921147
hsa-mir-6857,0.01288405017921147
hsa-mir-7973-1,0.012868609318996414
hsa-mir-4476,0.012785387096774193
hsa-mir-621,0.01274463082437276
hsa-mir-3659,0.012586254480286739
hsa-mir-6500,0.012541193548387097
hsa-mir-3657,0.012504634408602151
hsa-mir-5194,0.012486283154121864
hsa-mir-622,0.012472698924731183
hsa-mir-4426,0.012002931899641578
hsa-mir-4688,0.011980612903225808
hsa-mir-4729,0.011962146953405018
hsa-mir-4480,0.011879179211469533
hsa-mir-3197,0.01162163799283154
hsa-mir-6893,0.011587494623655912
hsa-mir-4445,0.011573387096774194
hsa-mir-6084,0.011523881720430108
hsa-mir-5587,0.011520240143369175
hsa-mir-1199,0.011480874551971327
hsa-mir-5572,0.011459555555555556
hsa-mir-7106,0.011387584229390681
hsa-mir-4672,0.011310924731182795
hsa-mir-5585,0.011276379928315414
hsa-mir-6867,0.01117058064516129
hsa-mir-208a,0.011115383512544803
hsa-mir-510,0.01086409677419355
hsa-mir-6865,0.010809810035842294
hsa-mir-922,0.010744713261648747
hsa-mir-6819,0.010515415770609318
hsa-mir-4694,0.010460709677419354
hsa-mir-4721,0.010375146953405018
hsa-mir-7848,0.010286229390681002
hsa-mir-7160,0.01022615770609319
hsa-mir-550b-2,0.01018832258064516
hsa-mir-6869,0.01014463082437276
hsa-mir-3135a,0.010094390681003585
hsa-mir-5189,0.010068587813620073
hsa-mir-7973-2,0.010025810035842294
hsa-mir-3169,0.009980810035842294
hsa-mir-1912,0.009773186379928316
hsa-mir-6872,0.009690050179211469
hsa-mir-3646,0.00962648387096774
hsa-mir-4507,0.009602501792114694
hsa-mir-4452,0.009509132616487455
hsa-mir-3171,0.009359301075268818
hsa-mir-5004,0.009354501792114694
hsa-mir-6862-2,0.00930974910394265
hsa-mir-6512,0.009180982078853046
hsa-mir-3151,0.009117197132616488
hsa-mir-5093,0.009067462365591398
hsa-mir-8085,0.009064401433691756
hsa-mir-4778,0.00899242652329749
hsa-mir-596,0.008860028673835126
hsa-mir-6770-2,0.008818573476702509
hsa-mir-6790,0.008546491039426523
hsa-mir-630,0.008493612903225806
hsa-mir-4761,0.008440333333333333
hsa-mir-4659b,0.008428831541218637
hsa-mir-5589,0.008395304659498209
hsa-mir-5047,0.008300630824372759
hsa-mir-4769,0.008207078853046593
hsa-mir-4478,0.008170906810035843
hsa-mir-3153,0.008059559139784945
hsa-mir-4464,0.008018598566308243
hsa-mir-5689,0.007829473118279568
hsa-mir-7108,0.007823982078853046
hsa-mir-548ah,0.007668275985663082
hsa-mir-3675,0.007585813620071685
hsa-mir-4450,0.007506139784946236
hsa-mir-3163,0.007462204301075268
hsa-mir-4722,0.0074421612903225794
hsa-mir-5195,0.007406329749103943
hsa-mir-4711,0.007338394265232975
hsa-mir-3148,0.007322483870967742
hsa-mir-718,0.007263913978494624
hsa-mir-650,0.007227043010752689
hsa-mir-6835,0.007158243727598566
hsa-mir-1264,0.007144953405017921
hsa-mir-3921,0.0071180860215053765
hsa-mir-4704,0.0070601792114695335
hsa-mir-4502,0.007056845878136201
hsa-mir-4460,0.006966913978494624
hsa-mir-7843,0.006875863799283154
hsa-mir-3915,0.006817605734767025
hsa-mir-5191,0.006770487455197132
hsa-mir-6745,0.006727555555555555
hsa-mir-1322,0.006717655913978496
hsa-mir-4776-1,0.006606835125448029
hsa-mir-8077,0.00657515770609319
hsa-mir-4538,0.006527473118279571
hsa-mir-4774,0.0064699677419354845
hsa-mir-548av,0.006305064516129033
hsa-mir-4513,0.006256677419354839
hsa-mir-4310,0.006145551971326164
hsa-mir-6876,0.006127032258064516
hsa-mir-3663,0.006068756272401434
hsa-mir-888,0.006049931899641577
hsa-mir-2113,0.0060292580645161286
hsa-mir-3168,0.006011620071684588
hsa-mir-548x-2,0.005962835125448029
hsa-mir-7849,0.005757523297491038
hsa-mir-4504,0.005756408602150538
hsa-mir-6864,0.005702956989247311
hsa-mir-3196,0.005653544802867384
hsa-mir-518d,0.005597146953405018
hsa-mir-6861,0.005547254480286738
hsa-mir-3938,0.005543921146953405
hsa-mir-5707,0.005539354838709677
hsa-mir-4528,0.0054541935483870966
hsa-mir-4437,0.005430010752688172
hsa-mir-4803,0.00540863440860215
hsa-mir-6080,0.005382283154121864
hsa-mir-6823,0.005288673835125449
hsa-mir-3935,0.005276397849462365
hsa-mir-4458,0.005241749103942652
hsa-mir-3155b,0.005213512544802867
hsa-mir-4315-1,0.005170774193548387
hsa-mir-3689a,0.005140103942652329
hsa-mir-4634,0.005132534050179211
hsa-mir-936,0.005069394265232975
hsa-mir-4520-1,0.005048860215053763
hsa-mir-548aq,0.005022666666666666
hsa-mir-7851,0.005011390681003584
hsa-mir-4506,0.004996250896057347
hsa-mir-6129,0.004994738351254481
hsa-mir-5011,0.004977906810035842
hsa-mir-4537,0.004809616487455197
hsa-mir-4510,0.004771060931899641
hsa-mir-4686,0.004747387096774193
hsa-mir-5583-2,0.00470763082437276
hsa-mir-6828,0.004607125448028674
hsa-mir-3685,0.004573437275985664
hsa-mir-3142,0.0045729139784946235
hsa-mir-941-1,0.004495129032258065
hsa-mir-548ab,0.004477222222222222
hsa-mir-4642,0.004445376344086022
hsa-mir-6752,0.004306462365591398
hsa-mir-1267,0.004245028673835125
hsa-mir-610,0.004176225806451613
hsa-mir-4498,0.004171379928315413
hsa-mir-933,0.0041511505376344085
hsa-mir-4532,0.004114383512544803
hsa-mir-6831,0.0039633584229390685
hsa-mir-4776-2,0.003847071684587813
hsa-mir-631,0.0038372293906810033
hsa-mir-892b,0.0038222078853046592
hsa-mir-3672,0.003818763440860215
hsa-mir-5692a-2,0.0037808888888888888
hsa-mir-3621,0.003742906810035842
hsa-mir-5692c-1,0.003734480286738351
hsa-mir-4516,0.003714824372759857
hsa-mir-3122,0.003707763440860215
hsa-mir-5692a-1,0.003643763440860215
hsa-mir-6076,0.003639627240143369
hsa-mir-4467,0.0036035161290322577
hsa-mir-4760,0.003564082437275986
hsa-mir-6770-3,0.003489430107526882
hsa-mir-548am,0.003483806451612903
hsa-mir-609,0.003428494623655914
hsa-mir-7847,0.003372014336917563
hsa-mir-4655,0.003355863799283154
hsa-mir-548ag-1,0.0033507347670250895
hsa-mir-593,0.003322440860215054
hsa-mir-3162,0.003260641577060932
hsa-mir-606,0.003252709677419355
hsa-mir-302b,0.0032468351254480287
hsa-mir-4663,0.0031623440860215055
hsa-mir-635,0.003156483870967742
hsa-mir-892c,0.0031355125448028673
hsa-mir-4324,0.00312526523297491
hsa-mir-6088,0.0030721971326164873
hsa-mir-875,0.003065358422939068
hsa-mir-4637,0.002974931899641577
hsa-mir-1184-1,0.0029502759856630824
hsa-mir-4693,0.002883505376344086
hsa-mir-302c,0.0028715340501792117
hsa-mir-4530,0.002869534050179211
hsa-mir-567,0.0028485878136200716
hsa-mir-6077,0.0028035519713261654
hsa-mir-602,0.0027661971326164874
hsa-mir-5100,0.002764878136200717
hsa-mir-1281,0.002750082437275986
hsa-mir-4488,0.0026786415770609314
hsa-mir-7853,0.0026607455197132615
hsa-mir-623,0.00265794623655914
hsa-mir-4520-2,0.0026570107526881722
hsa-mir-548u,0.0026133297491039427
hsa-mir-3201,0.0026115125448028676
hsa-mir-1178,0.0026050681003584233
hsa-mir-4656,0.002604179211469534
hsa-mir-3180-5,0.0025974516129032258
hsa-mir-548a-1,0.0025974516129032258
hsa-mir-4471,0.0025865197132616488
hsa-mir-1260a,0.0025848207885304656
hsa-mir-5705,0.0025843978494623655
hsa-mir-6765,0.002582913978494624
hsa-mir-378g,0.002561491039426523
hsa-mir-302d,0.002505397849462366
hsa-mir-2861,0.0024446200716845877
hsa-mir-4315-2,0.002404731182795699
hsa-mir-640,0.0023969498207885307
hsa-mir-378b,0.0023132329749103943
hsa-mir-451b,0.0022738853046594984
hsa-mir-5591,0.0022488745519713264
hsa-mir-7977,0.0022069354838709677
hsa-mir-4258,0.0021928279569892475
hsa-mir-548as,0.0021928279569892475
hsa-mir-4304,0.0021038530465949824
hsa-mir-586,0.002077727598566308
hsa-mir-5192,0.002072451612903226
hsa-mir-6770-1,0.0020552186379928315
hsa-mir-1272,0.00201989605734767
hsa-mir-4439,0.0020085017921146952
hsa-mir-526a-1,0.001987885304659498
hsa-mir-1282,0.0019654193548387096
hsa-mir-4635,0.0019426881720430106
hsa-mir-617,0.0017571863799283154
hsa-mir-3683,0.0017557992831541218
hsa-mir-548f-4,0.00173315770609319
hsa-mir-647,0.0016687383512544805
hsa-mir-5688,0.001646326164874552
hsa-mir-3180-2,0.0016306093189964157
hsa-mir-548ac,0.0016264659498207885
hsa-mir-548aj-1,0.0016248566308243728
hsa-mir-448,0.0016142329749103943
hsa-mir-526a-2,0.0015763655913978495
hsa-mir-6863,0.0015423225806451613
hsa-mir-7852,0.0015153010752688172
hsa-mir-1204,0.0014803225806451614
hsa-mir-4650-1,0.0014728781362007169
hsa-mir-4737,0.001419627240143369
hsa-mir-4428,0.0014125555555555556
hsa-mir-4322,0.0013979928315412187
hsa-mir-3689f,0.0013905161290322582
hsa-mir-1825,0.0013905161290322582
hsa-mir-3689e,0.0013905161290322582
hsa-mir-1289-2,0.0013789569892473119
hsa-mir-3141,0.0013548494623655913
hsa-mir-5692c-2,0.0013011863799283153
hsa-mir-1253,0.0012910609318996416
hsa-mir-4432,0.0012696272401433691
hsa-mir-3184,0.0011352508960573477
hsa-mir-548ax,0.0010915698924731183
hsa-mir-1244-1,0.0010543655913978493
hsa-mir-4321,0.0009901433691756273
hsa-mir-378e,0.0009901433691756273
hsa-mir-7978,0.0009642401433691757
hsa-mir-4698,0.0009519175627240143
hsa-mir-3119-1,0.0009110035842293907
hsa-mir-7856,0.0008971182795698925
hsa-mir-1273c,0.0008846810035842294
hsa-mir-548w,0.0008613082437275985
hsa-mir-1233-2,0.0008330071684587814
hsa-mir-4465,0.0007975197132616488
hsa-mir-8059,0.0007908064516129032
hsa-mir-8079,0.0007420716845878136
hsa-mir-663b,0.0007384695340501791
hsa-mir-4765,0.000735921146953405
hsa-mir-645,0.0007283727598566309
hsa-mir-6081,0.0006952580645161291
hsa-mir-2909,0.0006952580645161291
hsa-mir-4527,0.0006952580645161291
hsa-mir-553,0.0006952580645161291
hsa-mir-548ap,0.0006917132616487455
hsa-mir-1290,0.0006865412186379928
hsa-mir-548ak,0.0006865412186379928
hsa-mir-1972-2,0.0006750645161290323
hsa-mir-3180-3,0.0006350035842293906
hsa-mir-548f-5,0.0006350035842293906
hsa-mir-7704,0.0006092365591397849
hsa-mir-7855,0.0006092365591397849
