miRNA,mean_expression
hsa-mir-6132,0.12006482887077997
hsa-mir-573,0.11982892083818393
hsa-mir-6885,0.11941688358556461
hsa-mir-7845,0.11839976135040745
hsa-mir-6832,0.11835844703143189
hsa-mir-4691,0.11692703492433063
hsa-mir-4727,0.1168180908032596
hsa-mir-7976,0.11588372875436553
hsa-mir-6750,0.11542103608847497
hsa-mir-6851,0.11488805937136205
hsa-mir-6723,0.11478658556461001
hsa-mir-6884,0.11477702095459837
hsa-mir-1323,0.11251132479627475
hsa-mir-1227,0.11222947264260767
hsa-mir-3680-2,0.11113315832363212
hsa-mir-4690,0.11084584749708966
hsa-mir-4657,0.11037089173457508
hsa-mir-516b-2,0.10975163096623983
hsa-mir-7846,0.10895523399301513
hsa-mir-6746,0.10869844353899882
hsa-mir-3616,0.1085856845168801
hsa-mir-4519,0.1085764318975553
hsa-mir-548ao,0.1083024318975553
hsa-mir-3143,0.10750785215366705
hsa-mir-597,0.10731898370197904
hsa-mir-520c,0.10671926076833527
hsa-mir-6769a,0.10659969383003493
hsa-mir-1234,0.10659566356228173
hsa-mir-3152,0.10655072526193247
hsa-mir-4754,0.10543256228172293
hsa-mir-7641-2,0.10491341559953435
hsa-mir-6850,0.10488378928987194
hsa-mir-599,0.10484660535506402
hsa-mir-466,0.10451613154831198
hsa-mir-4469,0.1026984016298021
hsa-mir-559,0.10199496507566938
hsa-mir-6506,0.10176901513387662
hsa-mir-6739,0.10107669383003494
hsa-mir-5582,0.10052945983701979
hsa-mir-4700,0.0994660279394645
hsa-mir-1197,0.0990425832363213
hsa-mir-4654,0.09871534109429571
hsa-mir-6810,0.09855357392316648
hsa-mir-4433b,0.09820572642607685
hsa-mir-4733,0.09683629685681024
hsa-mir-6087,0.09668765075669383
hsa-mir-4451,0.09668349941792784
hsa-mir-4515,0.0960445727590221
hsa-mir-4755,0.09590267171129219
hsa-mir-4482,0.09589157974388825
hsa-mir-4526,0.09549062281722934
hsa-mir-3177,0.09489795576251454
hsa-mir-6779,0.09484703026775321
hsa-mir-7844,0.09473482654249127
hsa-mir-208b,0.09436169615832363
hsa-mir-521-1,0.09423910244470315
hsa-mir-3126,0.09390213853317811
hsa-mir-3138,0.0937195913853318
hsa-mir-3189,0.09342273108265424
hsa-mir-6888,0.09297827590221186
hsa-mir-4773-2,0.09250310826542492
hsa-mir-6812,0.09238712922002329
hsa-mir-6834,0.09173579278230501
hsa-mir-6855,0.09067882887077998
hsa-mir-770,0.09037522817229338
hsa-mir-6766,0.09001997206053551
hsa-mir-4775,0.08935838300349243
hsa-mir-548az,0.08836805471478464
hsa-mir-4701,0.08828651920838185
hsa-mir-6814,0.08814154481955762
hsa-mir-3137,0.08760402561117578
hsa-mir-544a,0.0873531082654249
hsa-mir-6805,0.08688603958090804
hsa-mir-514b,0.08518890104772993
hsa-mir-6827,0.08496102561117579
hsa-mir-1260b,0.08482357625145517
hsa-mir-7152,0.0847621618160652
hsa-mir-6731,0.08361691268917346
hsa-mir-3192,0.08342575902211873
hsa-mir-4773-1,0.08303993830034925
hsa-mir-3198-2,0.08281061932479628
hsa-mir-6774,0.08274454831199068
hsa-mir-4749,0.0825059394644936
hsa-mir-515-2,0.08196402793946449
hsa-mir-1225,0.08184537485448196
hsa-mir-600,0.08149241909196742
hsa-mir-3618,0.08141135622817229
hsa-mir-4529,0.08113044237485446
hsa-mir-7158,0.08112446100116415
hsa-mir-4639,0.08075511059371362
hsa-mir-517c,0.0797281443538999
hsa-mir-3145,0.07952679976717114
hsa-mir-6735,0.0794612700814901
hsa-mir-6515,0.0792806367869616
hsa-mir-6751,0.07906437019790453
hsa-mir-515-1,0.0785724016298021
hsa-mir-3936,0.07792631431897555
hsa-mir-6715b,0.07777115366705471
hsa-mir-4736,0.07772749941792782
hsa-mir-6878,0.07771969848661235
hsa-mir-6754,0.07760214318975553
hsa-mir-3154,0.07562923864959256
hsa-mir-4705,0.07526463329452852
hsa-mir-1915,0.07496935855646099
hsa-mir-4789,0.07354700931315483
hsa-mir-588,0.0734300430733411
hsa-mir-6717,0.0731556565774156
hsa-mir-4431,0.07291132479627475
hsa-mir-578,0.0726084772991851
hsa-mir-4666a,0.07223221303841676
hsa-mir-4647,0.07213305122235157
hsa-mir-5588,0.07190801047729918
hsa-mir-1256,0.0717100884749709
hsa-mir-3155a,0.071463378346915
hsa-mir-1237,0.07118832013969732
hsa-mir-1298,0.07112678696158324
hsa-mir-4768,0.07085474388824214
hsa-mir-216b,0.07075767054714785
hsa-mir-668,0.07075599185098953
hsa-mir-373,0.07052880675203725
hsa-mir-4785,0.0701650023282887
hsa-mir-4717,0.06973913271245634
hsa-mir-5685,0.06972223166472642
hsa-mir-4517,0.06934270663562282
hsa-mir-6826,0.06898230733410943
hsa-mir-4740,0.0684370325960419
hsa-mir-4793,0.06759932130384168
hsa-mir-6740,0.06759096158323633
hsa-mir-4757,0.06719999185098952
hsa-mir-892a,0.06719379976717113
hsa-mir-507,0.06663665308498253
hsa-mir-492,0.06629889988358556
hsa-mir-4699,0.06590233294528522
hsa-mir-3166,0.06585089522700815
hsa-mir-4743,0.06519159138533179
hsa-mir-4479,0.0651518230500582
hsa-mir-3679,0.06467903958090804
hsa-mir-548ay,0.06410397788125728
hsa-mir-548l,0.06407716530849826
hsa-mir-3115,0.06391392316647264
hsa-mir-6825,0.06324685215366706
hsa-mir-943,0.06252500698486613
hsa-mir-6822,0.06235769732246798
hsa-mir-3910-2,0.06225608498253783
hsa-mir-4739,0.061887050058207216
hsa-mir-3910-1,0.061755
hsa-mir-4782,0.061655863795110594
hsa-mir-6839,0.06153512572759021
hsa-mir-4723,0.06089771362048894
hsa-mir-6780b,0.06082460419091967
hsa-mir-3611,0.06050092782305006
hsa-mir-6736,0.06001362747380676
hsa-mir-4796,0.059906949941792784
hsa-mir-6880,0.059834139697322465
hsa-mir-6870,0.05919989406286379
hsa-mir-3124,0.05912951804423748
hsa-mir-5580,0.0584348661233993
hsa-mir-4533,0.058109135040745045
hsa-mir-3144,0.057660438882421415
hsa-mir-4646,0.05732357508731083
hsa-mir-3939,0.057125324796274725
hsa-mir-6811,0.05711472759022119
hsa-mir-6727,0.057001409778812566
hsa-mir-876,0.056612817229336435
hsa-mir-6757,0.056611835855646095
hsa-mir-6858,0.056275864959254955
hsa-mir-4306,0.05612082421420257
hsa-mir-3927,0.05588573690337601
hsa-mir-4759,0.0557810302677532
hsa-mir-891b,0.05523866472642609
hsa-mir-6738,0.05496107101280558
hsa-mir-6782,0.05476954481955762
hsa-mir-4433a,0.05467106286379511
hsa-mir-6821,0.0545903434225844
hsa-mir-6795,0.05453078463329453
hsa-mir-4795,0.054500238649592546
hsa-mir-7114,0.05375242724097788
hsa-mir-6887,0.05372753317811408
hsa-mir-4697,0.05362082421420256
hsa-mir-4421,0.053492169965075664
hsa-mir-6767,0.05349197438882422
hsa-mir-6786,0.052660445867287534
hsa-mir-6742,0.052190495925494754
hsa-mir-5009,0.05217360768335274
hsa-mir-6813,0.052114785797438876
hsa-mir-4422,0.05195770430733412
hsa-mir-6853,0.051661642607683356
hsa-mir-1278,0.051437331781140856
hsa-mir-6743,0.05142674621653085
hsa-mir-4667,0.05113865890570431
hsa-mir-3617,0.05096856693830035
hsa-mir-6824,0.050278271245634464
hsa-mir-4710,0.049819931315483124
hsa-mir-6772,0.04977813504074505
hsa-mir-513a-1,0.04946405471478463
hsa-mir-4751,0.048940450523864955
hsa-mir-4678,0.04890742956926659
hsa-mir-6758,0.04885046449359721
hsa-mir-521-2,0.048823199068684514
hsa-mir-2278,0.04857655180442375
hsa-mir-4767,0.04806821303841676
hsa-mir-513a-2,0.04801788824214202
hsa-mir-4487,0.04793677415599534
hsa-mir-7703,0.04786311292200232
hsa-mir-6799,0.04778254365541327
hsa-mir-3622b,0.04744214318975554
hsa-mir-4716,0.047192556461001164
hsa-mir-523,0.04714845983701979
hsa-mir-7113,0.04678959371362049
hsa-mir-4770,0.04640056344586729
hsa-mir-4254,0.04620111292200233
hsa-mir-1908,0.045991358556461
hsa-mir-6784,0.0458543131548312
hsa-mir-6840,0.04568360419091967
hsa-mir-4659a,0.04567772176949941
hsa-mir-4734,0.045648803259604194
hsa-mir-1245b,0.04558122817229336
hsa-mir-7850,0.04527872875436554
hsa-mir-4670,0.044665456344586726
hsa-mir-5682,0.04461213038416764
hsa-mir-3132,0.044555779976717114
hsa-mir-1252,0.04446439697322468
hsa-mir-513b,0.04431800232828871
hsa-mir-7151,0.04427592665890571
hsa-mir-6729,0.044238352735739235
hsa-mir-524,0.04386633178114086
hsa-mir-3681,0.0438144039580908
hsa-mir-3650,0.04377831431897555
hsa-mir-1243,0.04363289173457509
hsa-mir-6809,0.04361778346915017
hsa-mir-3183,0.043368509895227
hsa-mir-6804,0.04331418044237485
hsa-mir-6856,0.04312346798603027
hsa-mir-4505,0.04304015948777648
hsa-mir-5188,0.04294859487776484
hsa-mir-3929,0.04286128637951107
hsa-mir-6871,0.04279322002328288
hsa-mir-6883,0.042596367869615834
hsa-mir-4794,0.042374901047729924
hsa-mir-5094,0.041935674039580914
hsa-mir-4731,0.04192068917345751
hsa-mir-1909,0.04181905122235158
hsa-mir-642b,0.041806812572759026
hsa-mir-548ba,0.041610721769499426
hsa-mir-6749,0.04160976367869615
hsa-mir-5087,0.04118325145518044
hsa-mir-4804,0.041106147846332944
hsa-mir-7109,0.04109910826542492
hsa-mir-4648,0.040983548311990685
hsa-mir-6775,0.040336466821885915
hsa-mir-519b,0.04008309778812573
hsa-mir-6796,0.0399211338766007
hsa-mir-611,0.03969093713620489
hsa-mir-1236,0.03941374039580908
hsa-mir-2117,0.03928178230500582
hsa-mir-7161,0.03881428405122235
hsa-mir-4651,0.03867637951105937
hsa-mir-1265,0.03849233061699651
hsa-mir-6763,0.038334724097788125
hsa-mir-3133,0.03827536786961583
hsa-mir-548at,0.03780209545983701
hsa-mir-3131,0.03778626426076833
hsa-mir-3146,0.03775192083818393
hsa-mir-3149,0.03651991967403958
hsa-mir-4684,0.03647267403958091
hsa-mir-4494,0.036430703143189754
hsa-mir-4713,0.03617402444703143
hsa-mir-3202-2,0.03610991501746216
hsa-mir-548al,0.036065924330617
hsa-mir-6769b,0.03590481373690337
hsa-mir-564,0.03581406519208382
hsa-mir-4511,0.03578128870779977
hsa-mir-5006,0.03564188358556461
hsa-mir-1285-1,0.035260918509895225
hsa-mir-6800,0.03518199417927823
hsa-mir-548a-3,0.035084629802095466
hsa-mir-3202-1,0.03501082421420256
hsa-mir-6776,0.03480723632130384
hsa-mir-4669,0.034520204889406284
hsa-mir-1539,0.034463852153667054
hsa-mir-1289-1,0.03436397788125727
hsa-mir-548ai,0.0342562374854482
hsa-mir-6849,0.03424609196740396
hsa-mir-4435-1,0.03404054831199069
hsa-mir-614,0.033952892898719444
hsa-mir-548x,0.03387026658905705
hsa-mir-572,0.0334641362048894
hsa-mir-3198-1,0.033406012805587894
hsa-mir-3164,0.03316461932479628
hsa-mir-3139,0.032917105937136204
hsa-mir-6838,0.03291456111757858
hsa-mir-1303,0.03288022351571595
hsa-mir-3945,0.032872100116414435
hsa-mir-6846,0.03254682537834691
hsa-mir-4752,0.03252957392316647
hsa-mir-6845,0.032499306169965075
hsa-mir-4435-2,0.0322896717112922
hsa-mir-6801,0.031753456344586733
hsa-mir-6721,0.0316245227008149
hsa-mir-7111,0.03133046332945285
hsa-mir-3688-1,0.031314
hsa-mir-4735,0.03119881257275902
hsa-mir-6829,0.031032970896391152
hsa-mir-3125,0.03087331199068685
hsa-mir-6886,0.030705590221187427
hsa-mir-938,0.030692831199068682
hsa-mir-2682,0.030578523864959253
hsa-mir-4748,0.030500594877764842
hsa-mir-6847,0.030312888242142032
hsa-mir-6866,0.030221940628637953
hsa-mir-6505,0.02998934807916182
hsa-mir-548n,0.029960433061699654
hsa-mir-371b,0.02995487892898719
hsa-mir-1286,0.029831047729918507
hsa-mir-4474,0.02943760186263097
hsa-mir-4747,0.029023162980209547
hsa-mir-6756,0.029006118742724102
hsa-mir-1273h,0.02857382887077998
hsa-mir-6817,0.028219204889406286
hsa-mir-1913,0.028050117578579746
hsa-mir-3175,0.027914740395809084
hsa-mir-371a,0.02785031082654249
hsa-mir-4457,0.027537523864959255
hsa-mir-1246,0.02731561816065192
hsa-mir-6732,0.02720718277066356
hsa-mir-6504,0.026975733410942962
hsa-mir-4750,0.026968228172293367
hsa-mir-4715,0.026762221187427243
hsa-mir-4641,0.026659599534342257
hsa-mir-5702,0.02655806868451688
hsa-mir-555,0.02644018742724098
hsa-mir-6794,0.026407335273573924
hsa-mir-4662b,0.026381293364377178
hsa-mir-6836,0.026318144353899887
hsa-mir-6789,0.026216643771827707
hsa-mir-3180-4,0.02605238416763679
hsa-mir-4425,0.025916417927823048
hsa-mir-3943,0.025890059371362052
hsa-mir-498,0.02551152619324796
hsa-mir-4703,0.02536165075669383
hsa-mir-4771-2,0.02525783934807916
hsa-mir-6873,0.024944627473806755
hsa-mir-3918,0.024706641443539
hsa-mir-6780a,0.024586352735739232
hsa-mir-3186,0.024364332945285214
hsa-mir-378i,0.024251616996507568
hsa-mir-4466,0.02405972875436554
hsa-mir-3612,0.023794031431897556
hsa-mir-3688-2,0.023627675203725263
hsa-mir-1912,0.023585245634458674
hsa-mir-5697,0.023529180442374852
hsa-mir-4673,0.02336946915017462
hsa-mir-5088,0.023275831199068682
hsa-mir-499b,0.023019102444703145
hsa-mir-4771-1,0.02299200582072177
hsa-mir-550b-1,0.022955088474970894
hsa-mir-4419b,0.022706337601862633
hsa-mir-3195,0.022663557625145516
hsa-mir-4489,0.02263202677532014
hsa-mir-544b,0.022569977881257277
hsa-mir-6787,0.022465483119906864
hsa-mir-6785,0.022090043073341094
hsa-mir-3151,0.0219522526193248
hsa-mir-4730,0.021661703143189756
hsa-mir-4720,0.021119878928987194
hsa-mir-5194,0.02108511641443539
hsa-mir-5681a,0.020559076833527354
hsa-mir-378f,0.020379732246798603
hsa-mir-4706,0.02037721536670547
hsa-mir-3128,0.020277318975552967
hsa-mir-1231,0.0201083434225844
hsa-mir-548ar,0.02006183352735739
hsa-mir-4682,0.019859002328288706
hsa-mir-1257,0.019829232828870776
hsa-mir-3692,0.019812990686845167
hsa-mir-6778,0.019752520372526196
hsa-mir-6862-2,0.01974471012805588
hsa-mir-3182,0.01947864842840512
hsa-mir-3606,0.019273237485448198
hsa-mir-7157,0.01917976600698487
hsa-mir-4695,0.018977578579743887
hsa-mir-4653,0.018726516880093132
hsa-mir-4792,0.01855481839348079
hsa-mir-6830,0.018404905704307334
hsa-mir-4744,0.01821428405122235
hsa-mir-3181,0.018193604190919675
hsa-mir-6753,0.01819352619324796
hsa-mir-198,0.018188849825378346
hsa-mir-6872,0.017929036088474973
hsa-mir-4512,0.01790405355064028
hsa-mir-662,0.01785995576251455
hsa-mir-6792,0.017796655413271245
hsa-mir-4430,0.01768872875436554
hsa-mir-3660,0.017424201396973225
hsa-mir-6771,0.017307230500582076
hsa-mir-622,0.017262152502910362
hsa-mir-621,0.017246626309662397
hsa-mir-3116-1,0.017140263096623982
hsa-mir-3661,0.017009536670547148
hsa-mir-888,0.016960533178114086
hsa-mir-6819,0.016885116414435387
hsa-mir-2467,0.016885077997671707
hsa-mir-5585,0.016819474970896392
hsa-mir-6862-1,0.016777222351571593
hsa-mir-4712,0.016476650756693828
hsa-mir-4778,0.0162975227008149
hsa-mir-5584,0.016258727590221185
hsa-mir-4420,0.016137025611175786
hsa-mir-6791,0.01609751105937136
hsa-mir-3116-2,0.016080233993015135
hsa-mir-3160-2,0.016057109429569262
hsa-mir-5093,0.01604830733410943
hsa-mir-4779,0.015991346915017458
hsa-mir-2681,0.015967125727590223
hsa-mir-519e,0.015958348079161813
hsa-mir-3165,0.01587447962747381
hsa-mir-1238,0.01583497671711292
hsa-mir-5589,0.015784171129220023
hsa-mir-4671,0.015722594877764843
hsa-mir-4679-2,0.015620449359720606
hsa-mir-6864,0.015596464493597206
hsa-mir-7106,0.015580956926658904
hsa-mir-3925,0.015451062863795113
hsa-mir-510,0.015411182770663565
hsa-mir-3148,0.015378939464493598
hsa-mir-6084,0.01527328870779977
hsa-mir-3937,0.015234144353899885
hsa-mir-5190,0.01520311641443539
hsa-mir-3658,0.015142706635622817
hsa-mir-6881,0.014989720605355066
hsa-mir-4427,0.014748012805587893
hsa-mir-6848,0.014709079161816067
hsa-mir-3659,0.014642813736903376
hsa-mir-1302-3,0.01463953434225844
hsa-mir-3159,0.014605352735739232
hsa-mir-670,0.014571300349243305
hsa-mir-3529,0.01449228405122235
hsa-mir-7851,0.014318474970896392
hsa-mir-6889,0.014297746216530849
hsa-mir-4679-1,0.01420240279394645
hsa-mir-4496,0.014175492433061699
hsa-mir-5189,0.01413636437718277
hsa-mir-5191,0.013958470314318974
hsa-mir-7973-1,0.013937594877764843
hsa-mir-548av,0.01388551920838184
hsa-mir-5196,0.013848563445867287
hsa-mir-6869,0.013831174621653085
hsa-mir-3914-1,0.013829915017462165
hsa-mir-6512,0.01377049592549476
hsa-mir-3160-1,0.013710249126891734
hsa-mir-6857,0.013685128055878928
hsa-mir-3656,0.013633433061699651
hsa-mir-4774,0.013420302677532015
hsa-mir-3914-2,0.013306217694994179
hsa-mir-4644,0.013257537834691501
hsa-mir-4426,0.013206399301513386
hsa-mir-4798,0.013201778812572758
hsa-mir-4480,0.013070443538998836
hsa-mir-550b-2,0.013051557625145517
hsa-mir-4711,0.012915386495925494
hsa-mir-5693,0.012711250291036088
hsa-mir-6816,0.012483996507566939
hsa-mir-7973-2,0.012374243306169964
hsa-mir-3916,0.012294870779976718
hsa-mir-4672,0.012277584400465658
hsa-mir-6893,0.011958011641443538
hsa-mir-4729,0.0119171338766007
hsa-mir-4708,0.011786741559953436
hsa-mir-4445,0.011709542491268916
hsa-mir-4692,0.011647151338766006
hsa-mir-4633,0.011636774155995342
hsa-mir-3120,0.011612372526193246
hsa-mir-4520-1,0.011472506402793948
hsa-mir-4799,0.011465827706635625
hsa-mir-6768,0.01143084749708964
hsa-mir-4520-2,0.011400303841676368
hsa-mir-4518,0.011330344586728755
hsa-mir-603,0.011313457508731084
hsa-mir-6823,0.011087448195576251
hsa-mir-4689,0.011081291036088476
hsa-mir-4760,0.010702235157159488
hsa-mir-1193,0.01064504772991851
hsa-mir-4498,0.010639224679860303
hsa-mir-4448,0.010597555296856812
hsa-mir-3121,0.010460649592549475
hsa-mir-7848,0.0103208963911525
hsa-mir-6867,0.010319393480791618
hsa-mir-4478,0.010255615832363212
hsa-mir-875,0.010253995343422586
hsa-mir-4284,0.010219207217694995
hsa-mir-4761,0.009935607683352736
hsa-mir-892b,0.009899034924330617
hsa-mir-6890,0.0098860151338766
hsa-mir-3135a,0.009802508731082656
hsa-mir-3657,0.009476433061699652
hsa-mir-933,0.009415357392316647
hsa-mir-5004,0.00935374970896391
hsa-mir-1267,0.009298738067520372
hsa-mir-8085,0.009258182770663563
hsa-mir-4694,0.009216678696158323
hsa-mir-4722,0.009199885913853317
hsa-mir-3921,0.009197022118742723
hsa-mir-4465,0.009143806752037253
hsa-mir-3162,0.009115797438882422
hsa-mir-4783,0.00910643888242142
hsa-mir-7108,0.009080939464493598
hsa-mir-5572,0.009076826542491269
hsa-mir-6865,0.009071281722933644
hsa-mir-4452,0.009050362048894063
hsa-mir-4643,0.00893854365541327
hsa-mir-4488,0.00890295227008149
hsa-mir-3197,0.00887787194412107
hsa-mir-4769,0.008873105937136205
hsa-mir-6790,0.008860059371362049
hsa-mir-892c,0.008736996507566938
hsa-mir-3907,0.008683573923166474
hsa-mir-448,0.008659399301513389
hsa-mir-208a,0.008479250291036088
hsa-mir-548aq,0.00838840279394645
hsa-mir-4776-1,0.008376284051222352
hsa-mir-3646,0.008338837019790456
hsa-mir-3591,0.008320080325960419
hsa-mir-2113,0.008302497089639116
hsa-mir-7843,0.008192474970896391
hsa-mir-302a,0.008187880093131547
hsa-mir-4437,0.00816616996507567
hsa-mir-3685,0.008085784633294527
hsa-mir-5100,0.008046727590221188
hsa-mir-5047,0.008035429569266589
hsa-mir-5689,0.007916874272409778
hsa-mir-1264,0.00791062048894063
hsa-mir-548ah,0.007810637951105936
hsa-mir-5692a-1,0.007769250291036089
hsa-mir-6500,0.007719884749708963
hsa-mir-4721,0.00767308032596042
hsa-mir-3196,0.007635743888242142
hsa-mir-3163,0.00756845052386496
hsa-mir-4510,0.007531179278230499
hsa-mir-1199,0.007505230500582073
hsa-mir-4539,0.00750070430733411
hsa-mir-596,0.007204632130384168
hsa-mir-518d,0.007093199068684516
hsa-mir-5587,0.007064935972060536
hsa-mir-4688,0.007062672875436555
hsa-mir-4507,0.007035264260768335
hsa-mir-4686,0.007029924330616996
hsa-mir-8077,0.0069931641443539
hsa-mir-4659b,0.006980100116414435
hsa-mir-922,0.0069694190919674034
hsa-mir-4464,0.00687848661233993
hsa-mir-6770-2,0.0068456414435389985
hsa-mir-6835,0.0068193993015133875
hsa-mir-4764,0.006817623981373691
hsa-mir-7849,0.006784179278230501
hsa-mir-3171,0.006762874272409778
hsa-mir-6831,0.006699012805587894
hsa-mir-3663,0.006533678696158323
hsa-mir-6745,0.006512372526193248
hsa-mir-4776-2,0.0064231327124563455
hsa-mir-6073,0.006316551804423749
hsa-mir-5707,0.006125083818393481
hsa-mir-4634,0.006083495925494762
hsa-mir-548ab,0.006070775320139697
hsa-mir-3155b,0.006020970896391153
hsa-mir-630,0.0059879208381839345
hsa-mir-7977,0.005965887077997672
hsa-mir-4704,0.005946350407450524
hsa-mir-6080,0.005923860302677532
hsa-mir-4471,0.005911537834691501
hsa-mir-4635,0.005895350407450524
hsa-mir-4502,0.005849548311990687
hsa-mir-4516,0.005837399301513388
hsa-mir-4532,0.005745676367869617
hsa-mir-3184,0.005726298020954599
hsa-mir-5692a-2,0.005700079161816065
hsa-mir-6876,0.005696505238649592
hsa-mir-3689f,0.005641360884749709
hsa-mir-4642,0.005600641443538998
hsa-mir-3938,0.005587542491268918
hsa-mir-4637,0.005565002328288707
hsa-mir-548ax,0.0055365273573923166
hsa-mir-617,0.005381373690337602
hsa-mir-4537,0.005338086146682189
hsa-mir-6752,0.00532318509895227
hsa-mir-4460,0.005171183934807916
hsa-mir-302b,0.005061237485448195
hsa-mir-4504,0.005054742724097789
hsa-mir-4310,0.004962430733410944
hsa-mir-3153,0.004941690337601863
hsa-mir-6861,0.00492588940628638
hsa-mir-3675,0.004883941792782304
hsa-mir-4538,0.004850066356228172
hsa-mir-5705,0.004838550640279395
hsa-mir-4803,0.004802260768335273
hsa-mir-602,0.004748918509895227
hsa-mir-4315-2,0.0047457694994179275
hsa-mir-4429,0.004584591385331781
hsa-mir-526a-2,0.004554420256111758
hsa-mir-4737,0.004496094295692666
hsa-mir-4513,0.004495724097788125
hsa-mir-3935,0.004454880093131548
hsa-mir-4476,0.00437327473806752
hsa-mir-1825,0.004262887077997672
hsa-mir-3689a,0.00418639115250291
hsa-mir-4528,0.0041071792782305
hsa-mir-6077,0.003990880093131548
hsa-mir-7978,0.003989601862630966
hsa-mir-1289-2,0.003988898719441211
hsa-mir-6076,0.003982764842840512
hsa-mir-7853,0.003905754365541327
hsa-mir-718,0.0038422270081490107
hsa-mir-610,0.003815694994179278
hsa-mir-609,0.0037449767171129217
hsa-mir-4698,0.003711488940628638
hsa-mir-1178,0.003695570430733411
hsa-mir-5692c-1,0.003693204889406286
hsa-mir-7160,0.0036901850989522703
hsa-mir-4436b-1,0.0036669895227008143
hsa-mir-4656,0.003664537834691502
hsa-mir-6770-1,0.0036627206053550633
hsa-mir-4436b-2,0.0036245192083818397
hsa-mir-3168,0.0035867031431897557
hsa-mir-936,0.003492228172293365
hsa-mir-4467,0.0034809359720605355
hsa-mir-4315-1,0.0034364190919674038
hsa-mir-567,0.0034351117578579745
hsa-mir-378g,0.003434578579743888
hsa-mir-4530,0.0033748742724097787
hsa-mir-6828,0.0033720919674039575
hsa-mir-606,0.003345774155995343
hsa-mir-4458,0.003321125727590221
hsa-mir-3915,0.003320612339930151
hsa-mir-1244-1,0.0032418894062863795
hsa-mir-3169,0.0032417299185098954
hsa-mir-1273c,0.003241239813736903
hsa-mir-6765,0.0031749813736903377
hsa-mir-3180-2,0.0031527217694994184
hsa-mir-941-1,0.0031037729918509897
hsa-mir-6770-3,0.0030285681024447026
hsa-mir-1322,0.0029627636786961585
hsa-mir-5195,0.0029429417927823048
hsa-mir-4719,0.0029265098952270083
hsa-mir-548f-4,0.002921724097788126
hsa-mir-4320,0.002916984866123399
hsa-mir-1281,0.0028206088474970895
hsa-mir-378b,0.002816837019790454
hsa-mir-5688,0.0028034132712456347
hsa-mir-650,0.0028032363213038414
hsa-mir-4322,0.002798105937136205
hsa-mir-2861,0.00278758207217695
hsa-mir-638,0.0027710791618160654
hsa-mir-3141,0.0027608568102444704
hsa-mir-647,0.002753351571594878
hsa-mir-3142,0.0027125285215366703
hsa-mir-548x-2,0.0027084412107101284
hsa-mir-635,0.0026902887077997675
hsa-mir-526a-1,0.002644755529685681
hsa-mir-4650-1,0.002608487776484284
hsa-mir-5011,0.0025655413271245633
hsa-mir-5591,0.0025027171129220027
hsa-mir-3167,0.0024717625145518046
hsa-mir-8079,0.002374259604190919
hsa-mir-631,0.0023306367869615837
hsa-mir-7704,0.0022688789289871942
hsa-mir-586,0.0022672339930151337
hsa-mir-5590,0.0022614167636786963
hsa-mir-4279,0.002261154831199069
hsa-mir-4765,0.002250823050058207
hsa-mir-4693,0.0021907392316647266
hsa-mir-4696,0.0021822200232828872
hsa-mir-3621,0.0021601653084982538
hsa-mir-8059,0.0021451769499417927
hsa-mir-645,0.0021416076833527357
hsa-mir-6759,0.0021092223515715948
hsa-mir-4655,0.002042016298020955
hsa-mir-7852,0.002040848661233993
hsa-mir-1244-2,0.001992557625145518
hsa-mir-5692c-2,0.0019833550640279396
hsa-mir-554,0.0019720139697322467
hsa-mir-7855,0.001953430733410943
hsa-mir-4506,0.0019498020954598371
hsa-mir-3122,0.0019480314318975553
hsa-mir-548ag-1,0.0019316821885913852
hsa-mir-4450,0.0019249662398137368
hsa-mir-1260a,0.001924770663562282
hsa-mir-4428,0.0019187403958090801
hsa-mir-7847,0.0019167636786961584
hsa-mir-6129,0.0018900733410942955
hsa-mir-1204,0.001888419091967404
hsa-mir-593,0.0018531676367869617
hsa-mir-4650-2,0.0018386379511059372
hsa-mir-6863,0.0018215820721769497
hsa-mir-6088,0.001812742724097788
hsa-mir-1290,0.0017788020954598372
hsa-mir-1207,0.0017752642607683354
hsa-mir-623,0.0017588649592549476
hsa-mir-4439,0.0016884505238649594
hsa-mir-4666b,0.0016365052386495926
hsa-mir-302d,0.0016155506402793945
hsa-mir-5192,0.0015992945285215367
hsa-mir-1253,0.0015426880093131548
hsa-mir-3689e,0.0015302142025611176
hsa-mir-5583-2,0.00152902095459837
hsa-mir-548ak,0.001471718277066356
hsa-mir-548am,0.0014567834691501746
hsa-mir-302c,0.0013743597206053552
hsa-mir-4681,0.0013658661233993015
hsa-mir-3683,0.001355477299185099
hsa-mir-4258,0.0013330547147846331
hsa-mir-378j,0.0013326111757857976
hsa-mir-8071-1,0.0013020244470314318
hsa-mir-548ac,0.0012489767171129222
hsa-mir-3672,0.0012403201396973223
hsa-mir-4527,0.0012390535506402794
hsa-mir-298,0.0012004994179278233
hsa-mir-3180-1,0.0011870768335273574
hsa-mir-548u,0.0011765960419091968
hsa-mir-378h,0.0011664377182770663
hsa-mir-4441,0.0011395890570430733
hsa-mir-8055,0.0011311525029103608
hsa-mir-6079,0.0011311525029103608
hsa-mir-661,0.001130707799767171
hsa-mir-8066,0.001107454016298021
hsa-mir-762,0.001072270081490105
hsa-mir-3960,0.0010536449359720606
