miRNA,mean_expression
hsa-mir-4727,0.1254943600917431
hsa-mir-211,0.1253805527522936
hsa-mir-4492,0.12332708256880733
hsa-mir-524,0.1229711009174312
hsa-mir-6506,0.12203727752293578
hsa-mir-6885,0.12035097477064222
hsa-mir-6882,0.11996645642201835
hsa-mir-5008,0.1189732247706422
hsa-mir-3152,0.11837858256880734
hsa-mir-4657,0.11820507339449542
hsa-mir-7845,0.11769200229357797
hsa-mir-4690,0.11761290137614679
hsa-mir-1234,0.11712215137614679
hsa-mir-7846,0.11693766055045872
hsa-mir-23c,0.1151334495412844
hsa-mir-7641-1,0.11507422477064222
hsa-mir-466,0.11466133715596331
hsa-mir-597,0.11352358486238533
hsa-mir-3616,0.11278560091743119
hsa-mir-559,0.11250948394495414
hsa-mir-4451,0.11144911467889908
hsa-mir-6851,0.11086111467889909
hsa-mir-4691,0.110678123853211
hsa-mir-6769a,0.10936400229357798
hsa-mir-4536-1,0.10927022935779815
hsa-mir-6855,0.10815101605504586
hsa-mir-3680-2,0.10739192889908256
hsa-mir-4525,0.10699173394495412
hsa-mir-4482,0.10670352752293578
hsa-mir-6750,0.10662231651376147
hsa-mir-7641-2,0.10632797935779816
hsa-mir-6884,0.1061062110091743
hsa-mir-4469,0.10606883486238534
hsa-mir-6741,0.105790376146789
hsa-mir-7976,0.10505707339449541
hsa-mir-4733,0.10497030963302752
hsa-mir-573,0.10432429128440367
hsa-mir-4519,0.10402238990825687
hsa-mir-3618,0.10325229587155962
hsa-mir-6739,0.10243768119266054
hsa-mir-4754,0.10215556192660552
hsa-mir-3198-2,0.1021200389908257
hsa-mir-3126,0.10190107110091744
hsa-mir-612,0.10143106880733944
hsa-mir-1260b,0.10071922018348625
hsa-mir-548ao,0.10059679128440366
hsa-mir-6515,0.09997612844036696
hsa-mir-6746,0.09946773623853211
hsa-mir-4526,0.09894427981651377
hsa-mir-4790,0.09847335779816514
hsa-mir-4755,0.0973314266055046
hsa-mir-6888,0.09648527293577981
hsa-mir-3138,0.0955891490825688
hsa-mir-4749,0.09524283486238531
hsa-mir-3143,0.09520234403669724
hsa-mir-5582,0.09460860779816514
hsa-mir-3177,0.0945601123853211
hsa-mir-523,0.09440171100917431
hsa-mir-521-2,0.09385617889908257
hsa-mir-490,0.09375227293577981
hsa-mir-4700,0.09332770871559634
hsa-mir-4654,0.09238989678899082
hsa-mir-4775,0.09196759174311926
hsa-mir-6805,0.09161200917431192
hsa-mir-6087,0.09149295183486238
hsa-mir-7844,0.09146423165137615
hsa-mir-4701,0.09125673165137614
hsa-mir-1197,0.08996963073394496
hsa-mir-4517,0.08971322247706422
hsa-mir-600,0.08861835091743119
hsa-mir-514b,0.08789470871559632
hsa-mir-6827,0.08751721330275229
hsa-mir-548az,0.08714063073394494
hsa-mir-4705,0.08682707798165137
hsa-mir-4743,0.08672038302752293
hsa-mir-4789,0.08666346559633026
hsa-mir-6774,0.08663150458715596
hsa-mir-1915,0.08658623623853211
hsa-mir-4515,0.08540855733944953
hsa-mir-6731,0.08480851376146789
hsa-mir-588,0.08480323394495412
hsa-mir-4773-2,0.08456152064220183
hsa-mir-6810,0.08452978211009174
hsa-mir-7152,0.08424364678899084
hsa-mir-668,0.08390754587155964
hsa-mir-5685,0.08387758486238532
hsa-mir-6766,0.083606747706422
hsa-mir-4529,0.08345140825688073
hsa-mir-6878,0.08246752981651377
hsa-mir-6779,0.08156955504587156
hsa-mir-1227,0.08129622018348624
hsa-mir-3159,0.0811434266055046
hsa-mir-3155a,0.08074037844036697
hsa-mir-6834,0.08060460550458716
hsa-mir-6715b,0.08054830733944954
hsa-mir-4736,0.08019525917431192
hsa-mir-6812,0.08016473165137615
hsa-mir-6826,0.08007482110091743
hsa-mir-373,0.07963499311926604
hsa-mir-3145,0.0786341995412844
hsa-mir-3936,0.07845377064220184
hsa-mir-1237,0.07761957568807339
hsa-mir-6825,0.0775286628440367
hsa-mir-6751,0.07702365366972477
hsa-mir-1911,0.07700894036697248
hsa-mir-6717,0.07659938761467891
hsa-mir-548l,0.07640076605504587
hsa-mir-3192,0.07633113073394494
hsa-mir-6814,0.07603533486238533
hsa-mir-492,0.07587572935779816
hsa-mir-770,0.07552567889908259
hsa-mir-4796,0.075300752293578
hsa-mir-4699,0.07520555963302752
hsa-mir-4773-1,0.07518590366972476
hsa-mir-6735,0.07500221330275228
hsa-mir-544a,0.07480877752293578
hsa-mir-5588,0.07476125688073393
hsa-mir-6754,0.07446396100917431
hsa-mir-3611,0.07434923394495414
hsa-mir-4740,0.0742676376146789
hsa-mir-6132,0.07403361009174313
hsa-mir-519b,0.0738706513761468
hsa-mir-3189,0.07362589449541285
hsa-mir-3137,0.0733805137614679
hsa-mir-6780b,0.07330657110091743
hsa-mir-6887,0.07128133256880734
hsa-mir-4713,0.07045691284403668
hsa-mir-578,0.07039727064220183
hsa-mir-3124,0.07020944266055046
hsa-mir-7114,0.06968571559633029
hsa-mir-4647,0.06946481880733944
hsa-mir-3166,0.0692742247706422
hsa-mir-3679,0.06885225229357798
hsa-mir-4666a,0.06827866055045871
hsa-mir-6736,0.06730398165137615
hsa-mir-6742,0.06697876834862385
hsa-mir-507,0.06658425917431193
hsa-mir-1256,0.06655735550458716
hsa-mir-4785,0.0658691376146789
hsa-mir-6758,0.06555496559633028
hsa-mir-4479,0.06538821100917433
hsa-mir-4716,0.06497738532110092
hsa-mir-6740,0.06465430504587157
hsa-mir-6743,0.06447645183486239
hsa-mir-548ay,0.06362669954128441
hsa-mir-3154,0.06323365366972478
hsa-mir-4793,0.06309136697247705
hsa-mir-4757,0.06295698623853212
hsa-mir-4795,0.06265115596330276
hsa-mir-4782,0.061663052752293585
hsa-mir-4770,0.06144091513761468
hsa-mir-6840,0.0613220366972477
hsa-mir-4723,0.061258956422018354
hsa-mir-3939,0.061164690366972474
hsa-mir-943,0.06116198623853211
hsa-mir-1225,0.06083670412844036
hsa-mir-3910-1,0.06067324770642202
hsa-mir-7158,0.06059762844036697
hsa-mir-4717,0.06036829128440367
hsa-mir-216b,0.059912756880733956
hsa-mir-4768,0.05945707339449541
hsa-mir-3115,0.05910598623853211
hsa-mir-4639,0.05891517201834863
hsa-mir-6824,0.05859904357798165
hsa-mir-3927,0.05812452064220183
hsa-mir-6870,0.05796905963302752
hsa-mir-498,0.05790793348623852
hsa-mir-4422,0.057568649082568805
hsa-mir-5009,0.05745981651376147
hsa-mir-6853,0.05716778211009174
hsa-mir-4759,0.05713945183486239
hsa-mir-4646,0.0570667385321101
hsa-mir-4421,0.05662665366972477
hsa-mir-6821,0.056560961009174314
hsa-mir-5580,0.056530211009174304
hsa-mir-4697,0.056050323394495415
hsa-mir-4431,0.055999307339449536
hsa-mir-1243,0.05584038990825688
hsa-mir-876,0.055827048165137616
hsa-mir-3910-2,0.05492639678899083
hsa-mir-599,0.05420376605504588
hsa-mir-6822,0.05409277752293578
hsa-mir-6880,0.05369457568807339
hsa-mir-6782,0.05327472018348624
hsa-mir-4433b,0.0524214633027523
hsa-mir-6749,0.05229811697247706
hsa-mir-3622b,0.052205557339449545
hsa-mir-6858,0.051987777522935784
hsa-mir-5188,0.05154848394495413
hsa-mir-4306,0.05128564678899083
hsa-mir-6813,0.05125699082568807
hsa-mir-6738,0.05108884174311926
hsa-mir-6727,0.051032972477064224
hsa-mir-6839,0.050461474770642195
hsa-mir-4487,0.05022155275229358
hsa-mir-5094,0.04992783715596331
hsa-mir-6772,0.04984522247706422
hsa-mir-4667,0.04941347018348624
hsa-mir-4670,0.0492003371559633
hsa-mir-3132,0.0487546628440367
hsa-mir-6811,0.04862090596330275
hsa-mir-6767,0.0483502247706422
hsa-mir-1278,0.048048614678899086
hsa-mir-6784,0.04798878440366973
hsa-mir-3144,0.04737038073394496
hsa-mir-4734,0.04734710779816513
hsa-mir-6846,0.047309493119266056
hsa-mir-1909,0.0465858256880734
hsa-mir-548ai,0.046526272935779815
hsa-mir-4731,0.046498036697247704
hsa-mir-6729,0.04610595183486239
hsa-mir-4433a,0.04606266972477064
hsa-mir-4739,0.046027389908256874
hsa-mir-2117,0.04602340596330275
hsa-mir-3149,0.04588607110091743
hsa-mir-1908,0.04547125229357798
hsa-mir-2278,0.045245864678899086
hsa-mir-1298,0.045010878440366976
hsa-mir-6786,0.04492413302752294
hsa-mir-5087,0.044658254587155964
hsa-mir-3650,0.04465312844036697
hsa-mir-371a,0.04438886467889908
hsa-mir-564,0.04435938532110092
hsa-mir-1252,0.044333337155963305
hsa-mir-7703,0.04428162844036697
hsa-mir-3617,0.04425144036697248
hsa-mir-3125,0.044244800458715594
hsa-mir-6757,0.044011736238532106
hsa-mir-4710,0.04392850688073394
hsa-mir-1246,0.043663126146788994
hsa-mir-6763,0.043535270642201834
hsa-mir-7151,0.04320763532110092
hsa-mir-4659a,0.04310038532110092
hsa-mir-3183,0.0429205504587156
hsa-mir-4684,0.0426808876146789
hsa-mir-6871,0.04209276834862385
hsa-mir-6505,0.04207103669724772
hsa-mir-4678,0.04203527981651376
hsa-mir-513a-2,0.041848442660550454
hsa-mir-1273h,0.041846706422018355
hsa-mir-6883,0.041762399082568805
hsa-mir-513a-1,0.041480903669724775
hsa-mir-548al,0.0414316995412844
hsa-mir-6796,0.04143016284403669
hsa-mir-4435-1,0.0414173004587156
hsa-mir-6804,0.041410504587155963
hsa-mir-371b,0.04122173165137615
hsa-mir-548n,0.0411385252293578
hsa-mir-3688-1,0.040815763761467894
hsa-mir-6845,0.04080352064220183
hsa-mir-572,0.04055355504587156
hsa-mir-1236,0.040342057339449545
hsa-mir-548a-3,0.04003111467889909
hsa-mir-1245b,0.039988596330275225
hsa-mir-6775,0.03974958027522937
hsa-mir-892a,0.03963988073394496
hsa-mir-4804,0.039614181192660546
hsa-mir-548ba,0.03954279816513761
hsa-mir-5006,0.0394835504587156
hsa-mir-3202-2,0.03919268119266055
hsa-mir-3133,0.03900311467889909
hsa-mir-555,0.03867542201834863
hsa-mir-7113,0.03853462155963302
hsa-mir-548at,0.03851716972477064
hsa-mir-3131,0.03818871559633028
hsa-mir-4254,0.038045681192660545
hsa-mir-611,0.03800498165137615
hsa-mir-7161,0.037944864678899085
hsa-mir-642b,0.037922788990825684
hsa-mir-4669,0.03791100688073394
hsa-mir-3139,0.03790950917431192
hsa-mir-6769b,0.037799876146788994
hsa-mir-6799,0.037684245412844035
hsa-mir-3146,0.037321121559633026
hsa-mir-3202-1,0.03731257339449541
hsa-mir-7850,0.037292864678899085
hsa-mir-6721,0.037264162844036705
hsa-mir-6795,0.036740162844036695
hsa-mir-4715,0.03659966513761467
hsa-mir-4752,0.03658549082568807
hsa-mir-6801,0.03643433256880734
hsa-mir-3681,0.036218135321100915
hsa-mir-4748,0.03603405733944954
hsa-mir-4794,0.03595549311926605
hsa-mir-1303,0.03594125458715596
hsa-mir-1285-1,0.03590291513761468
hsa-mir-6776,0.03585099311926605
hsa-mir-6809,0.035807199541284404
hsa-mir-6847,0.03540196788990826
hsa-mir-513b,0.0352132614678899
hsa-mir-6849,0.03457380733944954
hsa-mir-3929,0.03450475688073395
hsa-mir-4767,0.033158215596330275
hsa-mir-6756,0.03301051605504587
hsa-mir-1539,0.032599472477064226
hsa-mir-4511,0.03254742889908257
hsa-mir-3164,0.032310688073394496
hsa-mir-6856,0.032241438073394496
hsa-mir-4474,0.03213678440366973
hsa-mir-6838,0.032041302752293575
hsa-mir-938,0.03188818119266055
hsa-mir-7111,0.03177844495412844
hsa-mir-6866,0.031483408256880736
hsa-mir-6886,0.031419477064220186
hsa-mir-6794,0.0312679495412844
hsa-mir-4648,0.030906646788990827
hsa-mir-4505,0.030285486238532108
hsa-mir-4494,0.030209387614678895
hsa-mir-4730,0.030125665137614676
hsa-mir-6800,0.03002783027522936
hsa-mir-3198-1,0.029963199541284402
hsa-mir-3943,0.029561199541284406
hsa-mir-4435-2,0.029429688073394494
hsa-mir-5682,0.02937740137614679
hsa-mir-1265,0.02930425917431193
hsa-mir-4641,0.02889272247706422
hsa-mir-614,0.028823330275229358
hsa-mir-4771-2,0.028732736238532113
hsa-mir-5681a,0.02871814908256881
hsa-mir-662,0.028397956422018346
hsa-mir-499b,0.02828123623853211
hsa-mir-6836,0.02817705275229358
hsa-mir-4651,0.02814892660550459
hsa-mir-3688-2,0.028015630733944953
hsa-mir-1286,0.02786798623853211
hsa-mir-6829,0.02766830275229358
hsa-mir-4662b,0.027554506880733944
hsa-mir-4419b,0.02730251376146789
hsa-mir-7109,0.026807396788990825
hsa-mir-4425,0.02654812155963303
hsa-mir-4457,0.026305954128440365
hsa-mir-3180-4,0.026239889908256882
hsa-mir-378f,0.026064256880733945
hsa-mir-4747,0.025962231651376146
hsa-mir-6732,0.025941580275229355
hsa-mir-6504,0.02577826605504587
hsa-mir-3128,0.02564352752293578
hsa-mir-4735,0.025575633027522936
hsa-mir-3945,0.02555392660550459
hsa-mir-3175,0.025270369266055043
hsa-mir-519e,0.02516233027522936
hsa-mir-4750,0.025018279816513764
hsa-mir-3116-1,0.02479273394495413
hsa-mir-6778,0.02442166743119266
hsa-mir-4771-1,0.024341733944954126
hsa-mir-3186,0.0241610504587156
hsa-mir-3195,0.024063208715596328
hsa-mir-1289-1,0.024001724770642205
hsa-mir-4489,0.023553497706422014
hsa-mir-3182,0.023509282110091744
hsa-mir-3181,0.02343966972477064
hsa-mir-550b-1,0.023411470183486237
hsa-mir-6780a,0.02328623394495413
hsa-mir-2467,0.02314125
hsa-mir-4779,0.023113126146788992
hsa-mir-4420,0.023083816513761467
hsa-mir-6817,0.023077146788990827
hsa-mir-1231,0.022435866972477063
hsa-mir-548x,0.022381837155963303
hsa-mir-7157,0.02234430045871559
hsa-mir-6787,0.022191814220183483
hsa-mir-3918,0.02204729357798165
hsa-mir-4427,0.022006208715596328
hsa-mir-3606,0.02192202752293578
hsa-mir-2682,0.021914594036697245
hsa-mir-3925,0.021644341743119265
hsa-mir-3165,0.020539444954128443
hsa-mir-4712,0.02036438990825688
hsa-mir-2681,0.020341688073394495
hsa-mir-4703,0.02025494036697248
hsa-mir-1913,0.02015137385321101
hsa-mir-4673,0.020097527522935782
hsa-mir-6862-1,0.01986164449541284
hsa-mir-4695,0.019735993119266056
hsa-mir-4653,0.01970750688073395
hsa-mir-198,0.01958014678899083
hsa-mir-6785,0.019503928899082573
hsa-mir-4466,0.019447841743119264
hsa-mir-1193,0.01921944495412844
hsa-mir-6830,0.01896531880733945
hsa-mir-3660,0.018875933486238533
hsa-mir-1238,0.01886181880733945
hsa-mir-6890,0.018829504587155963
hsa-mir-5702,0.018571639908256884
hsa-mir-4729,0.01855898623853211
hsa-mir-6873,0.018293612385321102
hsa-mir-544b,0.017913341743119267
hsa-mir-3529,0.01766896100917431
hsa-mir-548ar,0.017443768348623854
hsa-mir-4679-2,0.01741773165137615
hsa-mir-1257,0.017300988532110092
hsa-mir-4480,0.017256564220183488
hsa-mir-3116-2,0.017249768348623854
hsa-mir-4792,0.017110766055045874
hsa-mir-5190,0.017105376146788993
hsa-mir-4706,0.017090038990825687
hsa-mir-4689,0.017083616972477064
hsa-mir-6789,0.017010997706422018
hsa-mir-518d,0.01699222247706422
hsa-mir-6792,0.016982694954128442
hsa-mir-4744,0.016982665137614678
hsa-mir-3612,0.016922630733944958
hsa-mir-3160-1,0.01674044495412844
hsa-mir-4798,0.016681522935779815
hsa-mir-5584,0.01667733486238532
hsa-mir-6865,0.016522933486238532
hsa-mir-378i,0.01647344495412844
hsa-mir-6084,0.01632035779816514
hsa-mir-6889,0.016243068807339448
hsa-mir-3692,0.01621306651376147
hsa-mir-5693,0.016129309633027524
hsa-mir-7106,0.01601555733944954
hsa-mir-891b,0.01592742660550459
hsa-mir-4751,0.015786261467889907
hsa-mir-6816,0.015667633027522936
hsa-mir-4284,0.015613644495412844
hsa-mir-1302-3,0.015558522935779816
hsa-mir-4720,0.015479834862385322
hsa-mir-4671,0.015412770642201834
hsa-mir-622,0.015290818807339452
hsa-mir-6771,0.015288506880733946
hsa-mir-3937,0.015184174311926604
hsa-mir-5194,0.01514525
hsa-mir-5088,0.015143403669724768
hsa-mir-3914-2,0.015031470183486237
hsa-mir-6872,0.014646610091743121
hsa-mir-3656,0.014584550458715595
hsa-mir-6869,0.014572860091743118
hsa-mir-6862-2,0.014549509174311926
hsa-mir-3914-1,0.014449747706422019
hsa-mir-4679-1,0.014438208715596331
hsa-mir-4672,0.01443427981651376
hsa-mir-4430,0.014285697247706423
hsa-mir-4708,0.014234493119266054
hsa-mir-4496,0.014204816513761468
hsa-mir-4445,0.01407645871559633
hsa-mir-3916,0.013993995412844037
hsa-mir-3120,0.01395225
hsa-mir-6848,0.013939733944954128
hsa-mir-5697,0.013864422018348624
hsa-mir-7973-1,0.013787759174311926
hsa-mir-7848,0.0137284747706422
hsa-mir-4512,0.013656048165137614
hsa-mir-3196,0.013550727064220182
hsa-mir-4692,0.013517775229357798
hsa-mir-6753,0.01349968348623853
hsa-mir-621,0.013111628440366974
hsa-mir-5189,0.012712075688073395
hsa-mir-3663,0.012692071100917432
hsa-mir-4633,0.012635942660550459
hsa-mir-7973-2,0.012591103211009175
hsa-mir-3121,0.012420759174311926
hsa-mir-6857,0.012401045871559633
hsa-mir-4783,0.012301717889908257
hsa-mir-6881,0.012252126146788991
hsa-mir-7108,0.012245717889908258
hsa-mir-4426,0.012064561926605506
hsa-mir-6790,0.012029630733944953
hsa-mir-4721,0.012024032110091743
hsa-mir-6073,0.01202266513761468
hsa-mir-3661,0.011871034403669723
hsa-mir-4799,0.011855522935779817
hsa-mir-3659,0.011720185779816514
hsa-mir-4644,0.01168191743119266
hsa-mir-6791,0.011681497706422019
hsa-mir-888,0.011473717889908256
hsa-mir-5093,0.011461825688073394
hsa-mir-5587,0.011432988532110092
hsa-mir-4643,0.01139780275229358
hsa-mir-6819,0.01138966513761468
hsa-mir-603,0.011358821100917432
hsa-mir-4448,0.011241818807339448
hsa-mir-4682,0.01103630504587156
hsa-mir-3160-2,0.01100541513761468
hsa-mir-670,0.010876155963302752
hsa-mir-4694,0.010738798165137616
hsa-mir-4478,0.010619050458715596
hsa-mir-6500,0.01061868119266055
hsa-mir-5191,0.010613435779816516
hsa-mir-550b-2,0.010529635321100917
hsa-mir-4520-1,0.010414077981651377
hsa-mir-5192,0.010386360091743117
hsa-mir-3907,0.010320802752293579
hsa-mir-3148,0.010024213302752293
hsa-mir-6867,0.009994841743119265
hsa-mir-548av,0.009982493119266056
hsa-mir-4688,0.0099446123853211
hsa-mir-4507,0.009901866972477065
hsa-mir-4778,0.009785933486238532
hsa-mir-3135a,0.009759729357798164
hsa-mir-3657,0.009743786697247707
hsa-mir-4764,0.00966944495412844
hsa-mir-6768,0.009626422018348624
hsa-mir-4476,0.009608963302752294
hsa-mir-922,0.009460227064220183
hsa-mir-5196,0.009423399082568808
hsa-mir-5004,0.009326538990825688
hsa-mir-4518,0.00931516743119266
hsa-mir-3658,0.009313619266055045
hsa-mir-4722,0.009308190366972478
hsa-mir-3921,0.009289428899082568
hsa-mir-3591,0.009287800458715597
hsa-mir-302a,0.009061172018348624
hsa-mir-5689,0.009032360091743121
hsa-mir-4504,0.008929949541284404
hsa-mir-7160,0.008894970183486239
hsa-mir-1199,0.008741451834862385
hsa-mir-5585,0.008712231651376147
hsa-mir-3171,0.0086943623853211
hsa-mir-596,0.008669240825688073
hsa-mir-4452,0.008577823394495414
hsa-mir-448,0.00857769495412844
hsa-mir-3675,0.008491662844036695
hsa-mir-4686,0.008426637614678899
hsa-mir-526a-2,0.008405403669724771
hsa-mir-3151,0.008361426605504586
hsa-mir-526a-1,0.008308233944954129
hsa-mir-4498,0.008237098623853212
hsa-mir-4538,0.008209678899082569
hsa-mir-5572,0.008185772935779816
hsa-mir-1322,0.008178701834862386
hsa-mir-6893,0.008169963302752293
hsa-mir-6823,0.008165169724770641
hsa-mir-3197,0.00804696100917431
hsa-mir-892b,0.008035905963302751
hsa-mir-8085,0.008018676605504588
hsa-mir-4774,0.007936091743119267
hsa-mir-4761,0.007922121559633026
hsa-mir-1912,0.007904238532110093
hsa-mir-548ah,0.007738461009174312
hsa-mir-5707,0.007686545871559633
hsa-mir-6080,0.007631912844036697
hsa-mir-4642,0.007597165137614679
hsa-mir-6512,0.007564128440366973
hsa-mir-4769,0.0074503876146789
hsa-mir-4711,0.007408309633027523
hsa-mir-2113,0.007352229357798165
hsa-mir-208a,0.007343447247706422
hsa-mir-7849,0.007333701834862385
hsa-mir-3646,0.007245433486238531
hsa-mir-8059,0.007188089449541284
hsa-mir-4635,0.007167041284403671
hsa-mir-5589,0.007062318807339451
hsa-mir-6745,0.007056827981651377
hsa-mir-4532,0.007012816513761468
hsa-mir-4528,0.006968598623853211
hsa-mir-4776-2,0.006858318807339449
hsa-mir-4502,0.006664635321100917
hsa-mir-6861,0.00664623623853211
hsa-mir-650,0.006611766055045871
hsa-mir-3163,0.006586848623853211
hsa-mir-7843,0.006581649082568807
hsa-mir-933,0.006573383027522936
hsa-mir-548ag-1,0.006562720183486238
hsa-mir-6864,0.006553901376146789
hsa-mir-6076,0.006475577981651376
hsa-mir-3169,0.006386802752293578
hsa-mir-510,0.006373282110091744
hsa-mir-5047,0.006361029816513762
hsa-mir-4513,0.0063275573394495415
hsa-mir-4460,0.006222711009174312
hsa-mir-7851,0.006201704128440367
hsa-mir-6876,0.006151518348623853
hsa-mir-4704,0.006102178899082569
hsa-mir-718,0.005974825688073395
hsa-mir-5100,0.005912701834862385
hsa-mir-6831,0.00590055504587156
hsa-mir-378g,0.005872327981651377
hsa-mir-1264,0.005732298165137615
hsa-mir-4760,0.00569929128440367
hsa-mir-6770-2,0.005643077981651376
hsa-mir-3938,0.005634066513761468
hsa-mir-4659b,0.0056243004587155955
hsa-mir-4776-1,0.005570694954128441
hsa-mir-630,0.005435133027522935
hsa-mir-1267,0.0054030940366972475
hsa-mir-4663,0.0053696490825688075
hsa-mir-6835,0.005317497706422018
hsa-mir-548x-2,0.005243155963302752
hsa-mir-936,0.005227286697247706
hsa-mir-3153,0.005157378440366972
hsa-mir-4437,0.005157348623853211
hsa-mir-4537,0.005130582568807339
hsa-mir-6765,0.005126128440366973
hsa-mir-7852,0.004997373853211009
hsa-mir-548aq,0.004965997706422018
hsa-mir-4510,0.004884316513761468
hsa-mir-4539,0.004845045871559633
hsa-mir-1281,0.004772614678899083
hsa-mir-4450,0.004763788990825688
hsa-mir-5195,0.0047393715596330275
hsa-mir-5705,0.004734307339449542
hsa-mir-941-1,0.00464958256880734
hsa-mir-3168,0.004643378440366972
hsa-mir-378b,0.004615862385321101
hsa-mir-4634,0.004540378440366972
hsa-mir-7107,0.004505637614678899
hsa-mir-548ab,0.00447518119266055
hsa-mir-3935,0.004442339449541284
hsa-mir-602,0.004424197247706422
hsa-mir-4464,0.004394910550458715
hsa-mir-5692c-1,0.0043878165137614675
hsa-mir-3685,0.004385876146788991
hsa-mir-3915,0.004362642201834862
hsa-mir-631,0.0042850596330275235
hsa-mir-8077,0.004207497706422018
hsa-mir-4488,0.004177130733944954
hsa-mir-3155b,0.004081616972477064
hsa-mir-647,0.003982754587155963
hsa-mir-1178,0.003959504587155964
hsa-mir-1273c,0.0038874013761467895
hsa-mir-4656,0.003880676605504587
hsa-mir-586,0.0038707889908256876
hsa-mir-610,0.003843591743119266
hsa-mir-548ak,0.0037403509174311926
hsa-mir-617,0.003730456422018349
hsa-mir-3162,0.003723477064220183
hsa-mir-4803,0.0037122706422018344
hsa-mir-4310,0.003711529816513761
hsa-mir-4467,0.0036995000000000005
hsa-mir-4471,0.0036786238532110094
hsa-mir-5583-2,0.0036601857798165133
hsa-mir-5692c-2,0.003651981651376146
hsa-mir-4520-2,0.003644394495412844
hsa-mir-4516,0.0036051674311926604
hsa-mir-5692a-2,0.003518309633027523
hsa-mir-606,0.003465860091743119
hsa-mir-623,0.0034300275229357797
hsa-mir-6828,0.0034166307339449542
hsa-mir-5692a-1,0.0033803784403669728
hsa-mir-3142,0.003369116972477064
hsa-mir-1290,0.003366045871559633
hsa-mir-4458,0.003354238532110091
hsa-mir-3689a,0.00328919495412844
hsa-mir-4506,0.0031971422018348622
hsa-mir-6129,0.0031961743119266056
hsa-mir-4637,0.00319579128440367
hsa-mir-5011,0.0031854036697247707
hsa-mir-875,0.003127690366972477
hsa-mir-302b,0.003124268348623853
hsa-mir-4698,0.0030849724770642202
hsa-mir-4693,0.0030848853211009174
hsa-mir-635,0.0030543761467889904
hsa-mir-609,0.002956369266055046
hsa-mir-3119-2,0.002822997706422018
hsa-mir-4300,0.002822997706422018
hsa-mir-548ac,0.0028228899082568806
hsa-mir-7977,0.002822190366972477
hsa-mir-604,0.0027080366972477062
hsa-mir-6770-3,0.0026724128440366976
hsa-mir-3672,0.0024436582568807337
hsa-mir-4436b-2,0.0024000871559633026
hsa-mir-3621,0.0023951169724770642
hsa-mir-645,0.002384928899082569
hsa-mir-4719,0.002382779816513762
hsa-mir-3122,0.0023726284403669724
hsa-mir-1282,0.002330217889908257
hsa-mir-4258,0.0023134655963302753
hsa-mir-548ax,0.0023080298165137616
hsa-mir-4655,0.0022738463302752294
hsa-mir-3184,0.002230979357798165
hsa-mir-548am,0.002229316513761468
hsa-mir-4530,0.002211032110091743
hsa-mir-1244-1,0.0021853784403669725
hsa-mir-7847,0.002157779816513762
hsa-mir-1289-2,0.002152169724770642
hsa-mir-6752,0.002137098623853211
hsa-mir-593,0.002126057339449541
hsa-mir-1204,0.0020723142201834865
hsa-mir-4737,0.00206047247706422
hsa-mir-4439,0.002021018348623853
hsa-mir-663b,0.002012717889908257
hsa-mir-892c,0.002006440366972477
hsa-mir-7853,0.001993823394495413
hsa-mir-6760,0.0019700573394495413
hsa-mir-6088,0.0019659243119266056
hsa-mir-4315-2,0.0019599243119266052
hsa-mir-3689e,0.0019398440366972477
hsa-mir-548w,0.0018977637614678898
hsa-mir-1184-1,0.0018879059633027525
hsa-mir-8076,0.0018851788990825688
hsa-mir-7978,0.001875183486238532
hsa-mir-4650-1,0.0018598142201834862
hsa-mir-302c,0.0018375183486238533
hsa-mir-567,0.001822834862385321
hsa-mir-6077,0.0017940160550458718
hsa-mir-6859-4,0.001779717889908257
hsa-mir-3683,0.0017660458715596328
hsa-mir-4696,0.00174702752293578
hsa-mir-5583-1,0.0017432224770642202
hsa-mir-554,0.0017327316513761468
hsa-mir-4315-1,0.0016736192660550457
hsa-mir-548u,0.0016722912844036697
hsa-mir-3201,0.0016711284403669725
hsa-mir-3180-5,0.0016621307339449542
hsa-mir-548a-1,0.0016621307339449542
hsa-mir-302d,0.0016032247706422018
hsa-mir-4322,0.001580928899082569
hsa-mir-2861,0.0015643325688073394
hsa-mir-640,0.0015338279816513763
hsa-mir-4321,0.0015071146788990827
hsa-mir-5688,0.0014845366972477065
hsa-mir-5591,0.001439073394495413
hsa-mir-4438,0.0014094587155963304
hsa-mir-548as,0.0014032087155963302
hsa-mir-378e,0.0013501284403669726
hsa-mir-4304,0.0013462729357798166
hsa-mir-1260a,0.0013374220183486238
hsa-mir-6770-1,0.001315151376146789
hsa-mir-7704,0.0013145779816513762
hsa-mir-4681,0.0013092981651376147
hsa-mir-1272,0.0012925481651376147
hsa-mir-6130,0.0012836422018348626
hsa-mir-4666b,0.0012801444954128442
hsa-mir-548an,0.0012451857798165137
hsa-mir-3135b,0.0011944564220183486
hsa-mir-325,0.0011666536697247708
hsa-mir-595,0.0011520412844036698
hsa-mir-548f-4,0.0011090619266055045
hsa-mir-3180-2,0.001043440366972477
hsa-mir-298,0.0010216720183486238
hsa-mir-7856,0.0009731146788990826
hsa-mir-548aj-1,0.0009511536697247706
hsa-mir-548m,0.000910256880733945
hsa-mir-4428,0.0009039059633027522
hsa-mir-1825,0.000889802752293578
